player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Laura Delany,418420,Ireland Women,2018,ICC Women's World T20,-44.666,-0.417,-35.797,-0.519,-8.869,-0.233,42,69,1,32,0,69,38,3,3,58,38,9,9,9.158,19.333,0.609,14,107,0.237,0.014,0,0.237,0.464,0.551,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/354000/354075.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/354000/354075.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/354000/354075.1.png
Laura Delany,418420,Ireland Women,2013,Women's World T20,-20.201,-0.43,3.959,0.396,-24.16,-0.653,14,10,1,1,0,9,10,NA,0,62,37,9,8,10.054,Inf,1.4,NA,47,0.243,0.1,0,0.216,0.1,1.111,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/354000/354075.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/354000/354075.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/354000/354075.1.png
Laura Delany,418420,Ireland Women,2015,Women's World T20,-40.308,-0.486,-20.327,-0.384,-19.981,-0.666,41,53,3,27,0,51,29,4,1,49,30,6,5,9.8,49,0.774,10.25,83,0.2,0.057,0,0.167,0.509,0.569,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/354000/354075.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/354000/354075.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/354000/354075.1.png
Laura Marsh,249934,England Women,2012,ICC Women's World Twenty20,23.466,0.103,4.056,0.037,19.41,0.167,120,111,20,59,3,93,34,5,8,114,116,12,42,5.897,14.25,1.081,24,227,0.103,0.18,0.027,0.362,0.532,0.366,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320406.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320406.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305050.png
Laura Marsh,249934,England Women,2015,Women's World T20,25.597,0.533,0,0,25.597,0.533,NA,0,NA,NA,NA,NA,NA,NA,4,30,48,3,29,3.75,7.5,NA,NA,48,0.062,NA,NA,0.604,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320406.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320406.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305050.png
Laura Wolvaardt,922481,South Africa Women,2019,ICC Women's T20 World Cup,27.472,0.518,27.472,0.518,0,0,84,53,12,13,1,42,34,NA,NA,NA,0,NA,NA,NA,NA,1.585,NA,53,NA,0.226,0.019,NA,0.245,0.81,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320641.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320641.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307313.jpg
Laura Wolvaardt,922481,South Africa Women,2022,ICC Women's T20 World Cup,17.642,0.082,17.642,0.082,0,0,230,215,27,88,5,195,112,5,NA,NA,0,NA,NA,NA,NA,1.07,46,215,NA,0.126,0.023,NA,0.409,0.574,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320641.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320641.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307313.jpg
Laura Wolvaardt,922481,South Africa Women,2024,ICC Women's T20 World Cup,26.402,0.134,26.402,0.134,0,0,223,197,26,75,2,179,115,5,NA,NA,0,NA,NA,NA,NA,1.132,44.6,197,NA,0.132,0.01,NA,0.381,0.642,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320641.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320641.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307313.jpg
Laura Wolvaardt,922481,South Africa Women,2018,ICC Women's World T20,-15.677,-0.627,-15.677,-0.627,0,0,16,25,3,19,0,23,4,3,NA,NA,0,NA,NA,NA,NA,0.64,5.333,25,NA,0.12,0,NA,0.76,0.174,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320641.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320641.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307313.jpg
Lauren Bell,878025,England Women,2022,ICC Women's T20 World Cup,10.613,0.122,0,0,10.613,0.122,NA,0,NA,NA,NA,NA,NA,NA,3,82,87,9,41,5.655,27.333,NA,NA,87,0.103,NA,NA,0.471,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/354100/354145.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/354100/354145.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/354100/354145.1.png
Lauren Bell,878025,England Women,2024,ICC Women's T20 World Cup,8.11,0.189,0,0,8.11,0.189,NA,0,NA,NA,NA,NA,NA,NA,1,38,43,4,21,5.302,38,NA,NA,43,0.093,NA,NA,0.488,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/354100/354145.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/354100/354145.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/354100/354145.1.png
Lauren Cheatle,858811,Australia Women,2015,Women's World T20,22.572,0.461,0,0,22.572,0.461,NA,0,NA,NA,NA,NA,NA,NA,4,40,49,4,26,4.898,10,NA,NA,49,0.082,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239145.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239145.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239145.jpg
Lauren Ebsary,53682,Australia Women,2012,ICC Women's World Twenty20,1.123,1.123,1.123,1.123,0,0,2,1,0,0,0,1,2,NA,NA,NA,0,NA,NA,NA,NA,2,NA,1,NA,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/150200/150219.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/150200/150219.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/150200/150219.1.jpg
Lauren Winfield-Hill,517572,England Women,2019,ICC Women's T20 World Cup,-2.302,-0.46,-2.302,-0.46,0,0,5,5,0,1,0,5,5,1,NA,NA,0,NA,NA,NA,NA,1,5,5,NA,0,0,NA,0.2,1,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323182.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323182.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305053.png
Lauren Winfield-Hill,517572,England Women,2018,ICC Women's World T20,-8.201,-0.746,-8.201,-0.746,0,0,6,11,0,7,0,12,6,2,NA,NA,0,NA,NA,NA,NA,0.545,3,11,NA,0,0,NA,0.636,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323182.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323182.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305053.png
Lea Tahuhu,380929,New Zealand Women,2019,ICC Women's T20 World Cup,9.884,0.162,-4.639,-0.928,14.523,0.259,3,5,0,2,0,5,3,1,2,45,56,5,29,4.821,22.5,0.6,3,61,0.089,0,0,0.518,0.4,0.6,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320543.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320543.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305782.png
Lea Tahuhu,380929,New Zealand Women,2022,ICC Women's T20 World Cup,3.906,0.039,-8.324,-1.189,12.229,0.13,3,7,0,4,0,7,3,2,9,97,94,13,49,6.191,10.778,0.429,1.5,101,0.138,0,0,0.521,0.571,0.429,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320543.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320543.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305782.png
Lea Tahuhu,380929,New Zealand Women,2024,ICC Women's T20 World Cup,-11.502,-0.099,-6.023,-0.335,-5.479,-0.056,17,18,1,8,0,17,13,2,4,114,98,10,31,6.98,28.5,0.944,8.5,116,0.102,0.056,0,0.316,0.444,0.765,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320543.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320543.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305782.png
Lea Tahuhu,380929,New Zealand Women,2018,ICC Women's World T20,14.225,0.155,-0.74,-0.37,14.965,0.166,1,2,0,1,0,2,1,NA,5,85,90,11,45,5.667,17,0.5,NA,92,0.122,0,0,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320543.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320543.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305782.png
Lea Tahuhu,380929,New Zealand Women,2015,Women's World T20,-4.753,-0.059,0,0,-4.753,-0.059,NA,0,NA,NA,NA,NA,NA,NA,1,89,80,12,33,6.675,89,NA,NA,80,0.15,NA,NA,0.412,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320543.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320543.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305782.png
Leah Paul,1026403,Ireland Women,2022,ICC Women's T20 World Cup,-19.686,-0.212,-15.468,-1.19,-4.217,-0.053,5,13,0,8,0,13,5,3,3,92,80,10,24,6.9,30.667,0.385,1.667,93,0.125,0,0,0.3,0.615,0.385,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343253.png,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343253.png,https://www.espncricinfo.com/db/PICTURES/CMS/333100/333184.1.jpg
Lee-Ann Kirby,355354,West Indies Women,2019,ICC Women's T20 World Cup,-2.5,-0.061,-2.5,-0.061,0,0,39,41,6,23,2,37,11,3,NA,NA,0,NA,NA,NA,NA,0.951,13,41,NA,0.146,0.049,NA,0.561,0.297,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321676.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306646.png
Leigh Kasperek,306524,New Zealand Women,2019,ICC Women's T20 World Cup,6.607,0.064,-3.158,-0.451,9.765,0.101,5,7,0,1,0,7,5,1,5,100,97,9,31,6.186,20,0.714,5,104,0.093,0,0,0.32,0.143,0.714,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320544.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320544.png,https://www.espncricinfo.com/db/PICTURES/CMS/318900/318986.jpg
Leigh Kasperek,306524,New Zealand Women,2024,ICC Women's T20 World Cup,3.07,0.128,0,0,3.07,0.128,NA,0,NA,NA,NA,NA,NA,NA,2,27,24,3,9,6.75,13.5,NA,NA,24,0.125,NA,NA,0.375,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320544.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320544.png,https://www.espncricinfo.com/db/PICTURES/CMS/318900/318986.jpg
Leigh Kasperek,306524,New Zealand Women,2018,ICC Women's World T20,28.123,0.247,5.167,0.287,22.956,0.239,32,18,6,4,0,13,8,3,8,94,96,10,43,5.875,11.75,1.778,10.667,114,0.104,0.333,0,0.448,0.222,0.615,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320544.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320544.png,https://www.espncricinfo.com/db/PICTURES/CMS/318900/318986.jpg
Leigh Kasperek,306524,New Zealand Women,2015,Women's World T20,39.85,0.341,-2.321,-0.387,42.171,0.38,6,6,0,1,0,6,6,1,10,91,111,7,53,4.919,9.1,1,6,117,0.063,0,0,0.477,0.167,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320544.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320544.png,https://www.espncricinfo.com/db/PICTURES/CMS/318900/318986.jpg
Linsey Smith,517577,England Women,2024,ICC Women's T20 World Cup,10.455,0.213,0,0,10.455,0.213,NA,0,NA,NA,NA,NA,NA,NA,3,43,49,3,21,5.265,14.333,NA,NA,49,0.061,NA,NA,0.429,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323189.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323189.png,https://www.espncricinfo.com/db/PICTURES/CMS/305100/305185.png
Linsey Smith,517577,England Women,2018,ICC Women's World T20,20.404,0.392,0,0,20.404,0.392,NA,0,NA,NA,NA,NA,NA,NA,2,43,52,5,28,4.962,21.5,NA,NA,52,0.096,NA,NA,0.538,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323189.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323189.png,https://www.espncricinfo.com/db/PICTURES/CMS/305100/305185.png
Lisa Sthalekar,53461,Australia Women,2012,ICC Women's World Twenty20,30.228,0.139,-5.644,-0.052,35.871,0.329,116,108,8,29,0,103,84,3,3,74,109,7,63,4.073,24.667,1.074,38.667,217,0.064,0.074,0,0.578,0.269,0.816,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320137.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320137.png,https://www.espncricinfo.com/db/PICTURES/CMS/150200/150226.1.jpg
Liz Perry,54452,New Zealand Women,2012,ICC Women's World Twenty20,-12.962,-1.178,-12.962,-1.178,0,0,5,11,0,6,0,11,5,1,NA,NA,0,NA,NA,NA,NA,0.455,5,11,NA,0,0,NA,0.545,0.455,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305785.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305785.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305785.png
Lizelle Lee,483484,South Africa Women,2019,ICC Women's T20 World Cup,33.055,0.384,33.055,0.384,0,0,119,86,22,43,3,66,25,4,NA,NA,0,NA,NA,NA,NA,1.384,29.75,86,NA,0.256,0.035,NA,0.5,0.379,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320642.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320642.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307317.png
Lizelle Lee,483484,South Africa Women,2018,ICC Women's World T20,-19.697,-0.259,-19.697,-0.259,0,0,58,76,6,43,2,72,30,4,NA,NA,0,NA,NA,NA,NA,0.763,14.5,76,NA,0.079,0.026,NA,0.566,0.417,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320642.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320642.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307317.png
Lizelle Lee,483484,South Africa Women,2013,Women's World T20,-3.955,-0.078,-3.955,-0.078,0,0,49,51,7,29,2,44,17,4,NA,NA,0,NA,NA,NA,NA,0.961,12.25,51,NA,0.137,0.039,NA,0.569,0.386,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320642.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320642.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307317.png
Lizelle Lee,483484,South Africa Women,2015,Women's World T20,-8.602,-0.156,-8.602,-0.156,0,0,58,55,6,23,2,51,30,2,NA,NA,0,NA,NA,NA,NA,1.055,29,55,NA,0.109,0.036,NA,0.418,0.588,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320642.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320642.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307317.png
Lorna Jack-Brown,416024,Scotland Women,2024,ICC Women's T20 World Cup,-8.707,-0.212,-8.707,-0.212,0,0,29,41,3,25,0,39,17,4,NA,NA,0,NA,NA,NA,NA,0.707,7.25,41,NA,0.073,0,NA,0.61,0.436,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/227600/227689.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/227600/227689.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/227600/227689.1.jpg
Louise Little,1094718,Ireland Women,2022,ICC Women's T20 World Cup,-7.796,-0.65,-7.796,-0.65,0,0,11,12,1,8,1,11,5,3,NA,NA,0,NA,NA,NA,NA,0.917,3.667,12,NA,0.083,0.083,NA,0.667,0.455,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343257.png,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343257.png,https://www.espncricinfo.com/db/PICTURES/CMS/334900/334990.2.jpg
Louise McCarthy,418424,Ireland Women,2013,Women's World T20,-37.533,-0.276,-11.959,-0.598,-25.574,-0.22,14,20,0,7,0,20,14,5,4,146,116,20,41,7.552,36.5,0.7,2.8,136,0.172,0,0,0.353,0.35,0.7,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321621.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321621.png,https://www.espncricinfo.com/db/PICTURES/CMS/182000/182011.jpg
Lucy Doolan,231311,New Zealand Women,2012,ICC Women's World Twenty20,-1.444,-0.085,-1.396,-0.279,-0.049,-0.004,3,5,0,1,0,5,3,NA,0,12,12,2,6,6,Inf,0.6,NA,17,0.167,0,0,0.5,0.2,0.6,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322300/322303.png,https://www.espncricinfo.com/db/PICTURES/CMS/322300/322303.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305787.png
Lucy O'Reilly,646693,Ireland Women,2018,ICC Women's World T20,10.645,0.15,-5.041,-1.68,15.685,0.231,0,3,0,3,0,3,0,1,5,63,68,5,30,5.559,12.6,0,0,71,0.074,0,0,0.441,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321616.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321616.png,https://www.espncricinfo.com/db/PICTURES/CMS/182000/182013.jpg
Lucy O'Reilly,646693,Ireland Women,2013,Women's World T20,-0.894,-0.01,-2.95,-0.328,2.056,0.025,8,9,0,2,0,10,8,1,4,90,81,9,28,6.667,22.5,0.889,8,90,0.111,0,0,0.346,0.222,0.8,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321616.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321616.png,https://www.espncricinfo.com/db/PICTURES/CMS/182000/182013.jpg
Lucy O'Reilly,646693,Ireland Women,2015,Women's World T20,-24.845,-0.289,-4.245,-2.123,-20.599,-0.245,0,2,0,2,0,2,0,1,1,106,84,12,27,7.571,106,0,0,86,0.143,0,0,0.321,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321616.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321616.png,https://www.espncricinfo.com/db/PICTURES/CMS/182000/182013.jpg
Lydia Greenway,53709,England Women,2012,ICC Women's World Twenty20,-14.374,-0.388,-14.374,-0.388,0,0,29,37,2,16,0,37,21,3,NA,NA,0,NA,NA,NA,NA,0.784,9.667,37,NA,0.054,0,NA,0.432,0.568,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320408.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320408.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305054.png
Lydia Greenway,53709,England Women,2013,Women's World T20,-22.157,-0.317,-22.157,-0.317,0,0,53,70,3,33,0,70,41,4,NA,NA,0,NA,NA,NA,NA,0.757,13.25,70,NA,0.043,0,NA,0.471,0.586,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320408.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320408.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305054.png
Lydia Greenway,53709,England Women,2015,Women's World T20,-8.157,-0.816,-8.157,-0.816,0,0,5,10,0,4,0,10,5,2,NA,NA,0,NA,NA,NA,NA,0.5,2.5,10,NA,0,0,NA,0.4,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320408.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320408.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305054.png
Maddy Green,438265,New Zealand Women,2019,ICC Women's T20 World Cup,-0.072,-0.001,-0.072,-0.001,0,0,92,81,10,32,4,73,44,4,NA,NA,0,NA,NA,NA,NA,1.136,23,81,NA,0.123,0.049,NA,0.395,0.603,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320545.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320545.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305788.png
Maddy Green,438265,New Zealand Women,2022,ICC Women's T20 World Cup,21.105,0.503,21.105,0.503,0,0,60,42,7,12,0,36,32,2,NA,NA,0,NA,NA,NA,NA,1.429,30,42,NA,0.167,0,NA,0.286,0.889,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320545.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320545.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305788.png
Maddy Green,438265,New Zealand Women,2024,ICC Women's T20 World Cup,5.955,0.372,5.955,0.372,0,0,22,16,1,3,1,16,16,2,NA,NA,0,NA,NA,NA,NA,1.375,11,16,NA,0.062,0.062,NA,0.188,1,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320545.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320545.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305788.png
Maddy Green,438265,New Zealand Women,2018,ICC Women's World T20,2.133,0.164,2.133,0.164,0,0,19,13,3,3,0,12,7,2,NA,NA,0,NA,NA,NA,NA,1.462,9.5,13,NA,0.231,0,NA,0.231,0.583,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320545.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320545.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305788.png
Maddy Green,438265,New Zealand Women,2013,Women's World T20,-0.045,-0.045,-0.045,-0.045,0,0,1,1,0,0,0,1,1,1,NA,NA,0,NA,NA,NA,NA,1,1,1,NA,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320545.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320545.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305788.png
Maduri Samuddika,332543,Sri Lanka Women,2013,Women's World T20,-9.488,-0.125,-2.126,-0.213,-7.363,-0.112,11,10,1,4,0,9,7,2,2,77,66,7,19,7,38.5,1.1,5.5,76,0.106,0.1,0,0.288,0.4,0.778,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322127.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322127.png,https://www.espncricinfo.com/db/PICTURES/CMS/150100/150102.1.jpg
Mady Villiers,874173,England Women,2019,ICC Women's T20 World Cup,3.12,0.125,0,0,3.12,0.125,NA,0,NA,NA,NA,NA,NA,NA,3,30,25,4,11,7.2,10,NA,NA,25,0.16,NA,NA,0.44,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/c/c6/2024_ICC_Women%27s_T20_World_Cup_logo.svg,#10044A,#FF002B,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323188.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323188.png,https://www.espncricinfo.com/db/PICTURES/CMS/305100/305189.png
