player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Malusi Siboto,230861,Joburg Super Kings,2022,SA20,-14.988,-0.937,0,0,-14.988,-0.937,NA,0,NA,NA,NA,NA,NA,NA,1,39,16,5,2,14.625,39,NA,NA,16,0.312,NA,NA,0.125,NA,NA,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/281000/281051.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/281000/281051.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/281000/281051.1.jpg
Marco Jansen,696401,Sunrisers Eastern Cape,2022,SA20,45.041,0.131,27.795,0.228,17.247,0.077,177,122,23,44,14,99,57,4,8,278,223,35,86,7.48,34.75,1.451,44.25,345,0.157,0.189,0.115,0.386,0.361,0.576,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337189.png,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337189.png,https://www.espncricinfo.com/db/PICTURES/CMS/335000/335050.4.jpg
Marques Ackerman,596436,Sunrisers Eastern Cape,2022,SA20,-4.705,-0.523,-4.705,-0.523,0,0,8,9,0,3,0,9,8,1,NA,NA,0,NA,NA,NA,NA,0.889,8,9,NA,0,0,NA,0.333,0.889,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Mason Crane,660889,Sunrisers Eastern Cape,2022,SA20,-1.612,-0.045,0,0,-1.612,-0.045,NA,0,NA,NA,NA,NA,NA,NA,1,47,36,5,10,7.833,47,NA,NA,36,0.139,NA,NA,0.278,NA,NA,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/323000/323094.png,https://www.espncricinfo.com/db/PICTURES/CMS/323000/323094.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304326.jpg
Matthew Breetzke,595267,Durban's Super Giants,2022,SA20,15.197,0.16,15.197,0.16,0,0,125,95,16,27,5,79,51,2,NA,NA,0,NA,NA,NA,NA,1.316,62.5,95,NA,0.168,0.053,NA,0.284,0.646,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/271900/271924.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271900/271924.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271900/271924.jpg
Matthew Wade,230193,Joburg Super Kings,2022,SA20,15.731,0.366,15.731,0.366,0,0,66,43,12,14,1,31,16,3,NA,NA,0,NA,NA,NA,NA,1.535,22,43,NA,0.279,0.023,NA,0.326,0.516,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316594.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316594.png,https://www.espncricinfo.com/db/PICTURES/CMS/263500/263523.1.jpg
Migael Pretorius,605683,Pretoria Capitals,2022,SA20,-62.41,-0.466,-9.12,-0.507,-53.29,-0.459,18,18,1,7,1,17,12,4,6,204,116,29,36,10.552,34,1,4.5,134,0.25,0.056,0.056,0.31,0.389,0.706,PC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348951.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Mitchell Van Buuren,698199,Paarl Royals,2022,SA20,-14.35,-0.399,-14.35,-0.399,0,0,32,36,3,16,1,33,18,3,NA,NA,0,NA,NA,NA,NA,0.889,10.667,36,NA,0.083,0.028,NA,0.444,0.545,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Nandre Burger,971349,Joburg Super Kings,2022,SA20,-55.82,-0.527,-25.385,-1.493,-30.435,-0.342,2,17,0,14,0,17,2,1,1,128,89,16,31,8.629,128,0.118,2,106,0.18,0,0,0.348,0.824,0.118,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/297500/297549.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/297500/297549.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/297500/297549.1.jpg
Neil Brand,742489,Joburg Super Kings,2022,SA20,-7.901,-0.188,-1.516,-0.084,-6.386,-0.266,16,18,2,7,0,16,8,1,0,35,24,4,5,8.75,Inf,0.889,16,42,0.167,0.111,0,0.208,0.389,0.5,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Odean Smith,820691,MI Cape Town,2022,SA20,13.331,0.079,-4.302,-0.077,17.633,0.156,66,56,10,25,3,46,20,4,9,146,113,16,38,7.752,16.222,1.179,16.5,169,0.142,0.179,0.054,0.336,0.446,0.435,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/348100/348147.4.jpg
Olly Stone,457279,MI Cape Town,2022,SA20,-2.589,-0.042,0,0,-2.589,-0.042,NA,0,NA,NA,NA,NA,NA,NA,7,96,61,14,21,9.443,13.714,NA,NA,61,0.23,NA,NA,0.344,NA,NA,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/349500/349594.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/349500/349594.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/349500/349594.4.jpg
Ottniel Baartman,535353,Sunrisers Eastern Cape,2022,SA20,-35.135,-0.279,0,0,-35.135,-0.279,NA,0,NA,NA,NA,NA,NA,NA,12,208,126,28,39,9.905,17.333,NA,NA,126,0.222,NA,NA,0.31,NA,NA,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/224900/224923.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/224900/224923.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/224900/224923.1.jpg
Paul Stirling,303427,Paarl Royals,2022,SA20,-4.798,-0.145,5.882,0.226,-10.68,-1.526,40,26,8,11,2,18,4,2,0,16,7,2,1,13.714,Inf,1.538,20,33,0.286,0.308,0.077,0.143,0.423,0.222,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316638.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316638.png,https://www.espncricinfo.com/db/PICTURES/CMS/305200/305247.jpg
Phil Salt,669365,Pretoria Capitals,2022,SA20,42.509,0.256,42.509,0.256,0,0,238,166,34,40,5,132,92,8,NA,NA,0,NA,NA,NA,NA,1.434,29.75,166,NA,0.205,0.03,NA,0.241,0.697,PC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348951.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324245.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324245.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312181.png
Prenelan Subrayen,437438,Durban's Super Giants,2022,SA20,-0.034,-0,-12.958,-0.762,12.924,0.129,10,17,0,8,0,17,10,2,6,123,100,12,34,7.38,20.5,0.588,5,117,0.12,0,0,0.34,0.471,0.588,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148444.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148444.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148444.jpg
Quinton de Kock,379143,Durban's Super Giants,2022,SA20,74.994,0.41,74.994,0.41,0,0,271,183,42,69,16,141,71,9,NA,NA,0,NA,NA,NA,NA,1.481,30.111,183,NA,0.23,0.087,NA,0.377,0.504,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316668.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316668.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317947.jpg
Ramon Simmonds,1209197,Paarl Royals,2022,SA20,-7.043,-0.391,0,0,-7.043,-0.391,NA,0,NA,NA,NA,NA,NA,NA,1,32,18,6,8,10.667,32,NA,NA,18,0.333,NA,NA,0.444,NA,NA,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Rashid Khan,793463,MI Cape Town,2022,SA20,26.922,0.094,-8.601,-0.187,35.523,0.147,52,46,7,18,2,39,20,5,9,282,241,27,87,7.021,31.333,1.13,10.4,287,0.112,0.152,0.043,0.361,0.391,0.513,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320506.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320506.png,https://www.espncricinfo.com/db/PICTURES/CMS/289200/289234.1.jpg
Rassie van der Dussen,337790,MI Cape Town,2022,SA20,21.503,0.104,21.503,0.104,0,0,243,206,29,71,9,177,109,8,NA,NA,0,NA,NA,NA,NA,1.18,30.375,206,NA,0.141,0.044,NA,0.345,0.616,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322070.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322070.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317946.jpg
Reece Topley,461632,Durban's Super Giants,2022,SA20,-0.937,-0.006,1.861,0.62,-2.798,-0.019,5,3,1,1,0,2,1,NA,8,188,151,25,64,7.47,23.5,1.667,NA,154,0.166,0.333,0,0.424,0.333,0.5,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322910.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322910.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356811.1.png
Reeza Hendricks,269280,Joburg Super Kings,2022,SA20,-51.893,-0.203,-64.085,-0.284,12.192,0.406,239,226,32,93,7,194,97,10,0,20,30,0,13,4,Inf,1.058,23.9,256,0,0.142,0.031,0.433,0.412,0.5,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322071.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322071.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317945.jpg
Rilee Rossouw,318845,Pretoria Capitals,2022,SA20,35.337,0.224,27.329,0.182,8.008,1.001,202,150,33,54,10,117,50,11,1,3,8,0,5,2.25,3,1.347,18.364,158,0,0.22,0.067,0.625,0.36,0.427,PC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348951.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316651.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316651.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312176.png
Roelof van der Merwe,47850,Sunrisers Eastern Cape,2022,SA20,107.011,0.465,-2.372,-0.108,109.383,0.526,24,22,1,6,0,21,20,1,20,191,208,14,80,5.51,9.55,1.091,24,230,0.067,0.045,0,0.385,0.273,0.952,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322500/322596.png,https://www.espncricinfo.com/db/PICTURES/CMS/322500/322596.png,https://www.espncricinfo.com/db/PICTURES/CMS/217400/217463.1.jpg
Romario Shepherd,677077,Joburg Super Kings,2022,SA20,-13.12,-0.053,6.92,0.077,-20.04,-0.128,117,90,14,32,11,76,39,6,7,221,156,27,48,8.5,31.571,1.3,19.5,246,0.173,0.156,0.122,0.308,0.356,0.513,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322037.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322037.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322037.png
Ryan Rickelton,605661,MI Cape Town,2022,SA20,-50.823,-0.388,-50.823,-0.388,0,0,146,131,19,57,3,112,64,7,NA,NA,0,NA,NA,NA,NA,1.115,20.857,131,NA,0.145,0.023,NA,0.435,0.571,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366321.png,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366321.png,https://www.espncricinfo.com/db/PICTURES/CMS/345900/345935.4.jpg
Sam Curran,662973,MI Cape Town,2022,SA20,-43.19,-0.189,-37.736,-0.497,-5.454,-0.036,74,76,9,35,4,67,30,8,8,217,152,35,61,8.566,27.125,0.974,9.25,228,0.23,0.118,0.053,0.401,0.461,0.448,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323113.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323113.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304324.jpg
Sarel Erwee,324260,Sunrisers Eastern Cape,2022,SA20,-17.704,-0.277,-17.704,-0.277,0,0,70,64,9,27,3,55,28,6,NA,NA,0,NA,NA,NA,NA,1.094,11.667,64,NA,0.141,0.047,NA,0.422,0.509,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348576.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348576.png,https://www.espncricinfo.com/db/PICTURES/CMS/345900/345939.4.jpg
Senuran Muthusamy,535393,Pretoria Capitals,2022,SA20,-26.901,-0.188,-28.127,-0.502,1.226,0.014,51,56,5,24,2,51,27,4,5,117,87,15,24,8.069,23.4,0.911,12.75,143,0.172,0.089,0.036,0.276,0.429,0.529,PC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348951.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/315300/315335.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/315300/315335.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/315300/315335.jpg
Shane Dadswell,595406,Pretoria Capitals,2022,SA20,-28.336,-0.346,-28.336,-0.346,0,0,78,82,8,32,2,74,42,5,NA,NA,0,NA,NA,NA,NA,0.951,15.6,82,NA,0.098,0.024,NA,0.39,0.568,PC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348951.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Sibonelo Makhanya,594233,Joburg Super Kings,2022,SA20,-2.005,-0.182,-2.005,-0.182,0,0,16,11,3,4,0,8,4,3,NA,NA,0,NA,NA,NA,NA,1.455,5.333,11,NA,0.273,0,NA,0.364,0.5,JSK,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348949.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/224000/224071.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/224000/224071.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/224000/224071.1.jpg
Simon Harmer,432960,Durban's Super Giants,2022,SA20,-11.926,-0.291,1.561,0.52,-13.487,-0.355,5,3,0,0,0,3,5,NA,0,62,38,7,7,9.789,Inf,1.667,NA,41,0.184,0,0,0.184,0,1.667,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322400/322466.png,https://www.espncricinfo.com/db/PICTURES/CMS/322400/322466.png,https://www.espncricinfo.com/db/PICTURES/CMS/300700/300764.1.jpg
Sisanda Magala,379776,Sunrisers Eastern Cape,2022,SA20,24.905,0.103,-2.464,-0.493,27.37,0.115,2,5,0,2,0,5,2,NA,14,352,237,43,80,8.911,25.143,0.4,NA,242,0.181,0,0,0.338,0.4,0.4,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324217.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324217.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324707.1.jpg
Tabraiz Shamsi,379145,Paarl Royals,2022,SA20,17.926,0.103,-5.691,-1.897,23.617,0.138,0,3,0,3,0,3,0,1,8,204,171,17,44,7.158,25.5,0,0,174,0.099,0,0,0.257,1,0,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322068.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322068.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317943.jpg
Temba Bavuma,372116,Sunrisers Eastern Cape,2022,SA20,-1.206,-0.033,-1.206,-0.033,0,0,52,37,7,10,2,30,20,3,NA,NA,0,NA,NA,NA,NA,1.405,17.333,37,NA,0.189,0.054,NA,0.27,0.667,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320389.png,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320389.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317941.jpg
Theunis de Bruyn,486672,Pretoria Capitals,2022,SA20,-24.184,-0.119,-24.184,-0.119,0,0,238,203,26,70,9,177,116,11,NA,NA,0,NA,NA,NA,NA,1.172,21.636,203,NA,0.128,0.044,NA,0.345,0.655,PC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348951.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322087.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322087.png,https://www.espncricinfo.com/db/PICTURES/CMS/148400/148440.jpg
Tim David,892749,MI Cape Town,2022,SA20,-0.068,-0.001,-3.267,-0.074,3.198,0.133,52,44,6,16,5,38,18,3,1,29,24,3,5,7.25,29,1.182,17.333,68,0.125,0.136,0.114,0.208,0.364,0.474,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340305.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340305.png,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313639.1.jpg
Tom Abell,462727,Sunrisers Eastern Cape,2022,SA20,11.644,0.485,11.644,0.485,0,0,40,24,5,4,1,19,18,NA,NA,NA,0,NA,NA,NA,NA,1.667,NA,24,NA,0.208,0.042,NA,0.167,0.947,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324222.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324222.png,https://www.espncricinfo.com/db/PICTURES/CMS/297700/297791.1.jpg
Tristan Stubbs,595978,Sunrisers Eastern Cape,2022,SA20,-0.272,-0.002,-0.272,-0.002,0,0,190,146,21,42,10,125,86,9,NA,NA,0,NA,NA,NA,NA,1.301,21.111,146,NA,0.144,0.068,NA,0.288,0.688,SEC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348952.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348577.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348577.png,https://www.espncricinfo.com/db/PICTURES/CMS/345900/345940.4.jpg
Waqar Salamkheil,1108490,MI Cape Town,2022,SA20,15.843,0.634,0,0,15.843,0.634,NA,0,NA,NA,NA,NA,NA,NA,1,19,25,0,11,4.56,19,NA,NA,25,0,NA,NA,0.44,NA,NA,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326131.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326131.png,https://www.espncricinfo.com/db/PICTURES/CMS/294300/294370.15.jpg
Wayne Parnell,265564,Pretoria Capitals,2022,SA20,-33.902,-0.173,11.759,0.302,-45.662,-0.291,64,39,10,14,4,29,16,3,10,206,157,32,72,7.873,20.6,1.641,21.333,196,0.204,0.256,0.103,0.459,0.359,0.552,PC,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348951.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316608.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316608.png,https://www.espncricinfo.com/db/PICTURES/CMS/263700/263777.1.jpg
Wesley Marshall,550209,MI Cape Town,2022,SA20,-2.091,-0.1,-2.091,-0.1,0,0,20,21,3,10,0,18,8,2,NA,NA,0,NA,NA,NA,NA,0.952,10,21,NA,0.143,0,NA,0.476,0.444,MICT,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344076.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366301.png,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366301.png,https://www.espncricinfo.com/db/PICTURES/CMS/356700/356713.4.jpg
Wiaan Mulder,698189,Durban's Super Giants,2022,SA20,-29.578,-0.132,-15.85,-0.115,-13.728,-0.16,161,138,22,46,5,116,63,9,8,134,86,15,20,9.349,16.75,1.167,17.889,224,0.174,0.159,0.036,0.233,0.333,0.543,DSG,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348948.png,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322086.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322086.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317942.jpg
Wihan Lubbe,429886,Paarl Royals,2022,SA20,14.501,0.084,12.144,0.102,2.357,0.044,156,119,22,39,5,97,57,8,0,66,54,6,16,7.333,Inf,1.311,19.5,173,0.111,0.185,0.042,0.296,0.328,0.588,PR,https://www.espncricinfo.com/db/PICTURES/CMS/348900/348950.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/commons/a/a5/SA20-logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
