player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Ami Campbell,1007861,Manchester Originals (Women),2022,The Hundred Women's Competition,-21.433,-0.298,-21.433,-0.298,0,0,52,72,4,30,0,70,36,4,NA,NA,0,NA,NA,NA,NA,0.722,13,72,NA,0.056,0,NA,0.417,0.514,MO-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317114.png,#ded9d9,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331183.png,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331183.png,https://www.espncricinfo.com/db/PICTURES/CMS/327900/327978.7.jpg
Ami Campbell,1007861,Manchester Originals (Women),2023,The Hundred Women's Competition,-12.308,-0.199,-12.308,-0.199,0,0,45,62,4,32,0,59,29,3,NA,NA,0,NA,NA,NA,NA,0.726,15,62,NA,0.065,0,NA,0.516,0.492,MO-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317114.png,#ded9d9,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331183.png,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331183.png,https://www.espncricinfo.com/db/PICTURES/CMS/327900/327978.7.jpg
Amy Jones,515874,Birmingham Phoenix (Women),2021,The Hundred Women's Competition,42.727,0.381,42.727,0.381,0,0,176,112,27,29,2,87,64,7,NA,NA,0,NA,NA,NA,NA,1.571,25.143,112,NA,0.241,0.018,NA,0.259,0.736,BP-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317118.png,#FF8400,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320392.png,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320392.png,https://www.espncricinfo.com/db/PICTURES/CMS/304800/304895.png
Amy Jones,515874,Birmingham Phoenix (Women),2022,The Hundred Women's Competition,6.567,0.067,6.567,0.067,0,0,123,98,18,36,0,82,51,5,NA,NA,0,NA,NA,NA,NA,1.255,24.6,98,NA,0.184,0,NA,0.367,0.622,BP-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317118.png,#FF8400,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320392.png,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320392.png,https://www.espncricinfo.com/db/PICTURES/CMS/304800/304895.png
Amy Jones,515874,Birmingham Phoenix (Women),2023,The Hundred Women's Competition,7.529,0.06,7.529,0.06,0,0,163,126,19,39,1,108,85,5,NA,NA,0,NA,NA,NA,NA,1.294,32.6,126,NA,0.151,0.008,NA,0.31,0.787,BP-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317118.png,#FF8400,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320392.png,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320392.png,https://www.espncricinfo.com/db/PICTURES/CMS/304800/304895.png
Amy Jones,515874,Birmingham Phoenix (Women),2024,The Hundred Women's Competition,5.749,0.088,5.749,0.088,0,0,88,65,11,19,1,56,42,6,NA,NA,0,NA,NA,NA,NA,1.354,14.667,65,NA,0.169,0.015,NA,0.292,0.75,BP-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317118.png,#FF8400,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320392.png,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320392.png,https://www.espncricinfo.com/db/PICTURES/CMS/304800/304895.png
Amy Jones,515874,Birmingham Phoenix (Women),2025,The Hundred Women's Competition,-5.885,-0.137,-5.885,-0.137,0,0,49,43,6,13,0,37,25,3,NA,NA,0,NA,NA,NA,NA,1.14,16.333,43,NA,0.14,0,NA,0.302,0.676,BP-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317118.png,#FF8400,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320392.png,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320392.png,https://www.espncricinfo.com/db/PICTURES/CMS/304800/304895.png
Amy Satterthwaite,233007,Manchester Originals (Women),2022,The Hundred Women's Competition,-12.358,-0.363,-12.358,-0.363,0,0,24,34,3,19,0,31,12,3,NA,NA,0,NA,NA,NA,NA,0.706,8,34,NA,0.088,0,NA,0.559,0.387,MO-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317114.png,#ded9d9,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320535.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320535.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305721.png
Annabel Sutherland,1071705,Northern Superchargers (Women),2024,The Hundred Women's Competition,84.293,0.291,32.181,0.209,52.112,0.383,212,154,28,53,7,131,86,6,10,103,136,8,72,0.757,10.3,1.377,35.333,290,0.059,0.182,0.045,0.529,0.344,0.656,NSC-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317113.png,#6e0d9c,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337192.png,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337192.png,https://www.espncricinfo.com/db/PICTURES/CMS/300500/300583.4.jpg
Annabel Sutherland,1071705,Northern Superchargers (Women),2025,The Hundred Women's Competition,21.824,0.188,13.625,0.267,8.199,0.126,66,51,9,17,1,43,28,2,2,62,65,4,23,0.954,31,1.294,33,116,0.062,0.176,0.02,0.354,0.333,0.651,NSC-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317113.png,#6e0d9c,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337192.png,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337192.png,https://www.espncricinfo.com/db/PICTURES/CMS/300500/300583.4.jpg
Annabel Sutherland,1071705,Welsh Fire (Women),2022,The Hundred Women's Competition,-22.62,-0.131,-2.747,-0.038,-19.873,-0.199,88,73,8,20,3,65,50,5,4,130,100,17,39,1.3,32.5,1.205,17.6,173,0.17,0.11,0.041,0.39,0.274,0.769,WF-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317110.jpg,#f60404,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337192.png,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337192.png,https://www.espncricinfo.com/db/PICTURES/CMS/300500/300583.4.jpg
