player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Lizelle Lee,483484,Trinbago Knight Riders Women,2025,Women's Caribbean Premier League,3.554,0.047,3.554,0.047,0,0,75,75,13,43,1,66,21,1,NA,NA,0,NA,NA,NA,NA,1,75,75,NA,0.173,0.013,NA,0.573,0.318,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320642.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320642.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307317.png
Mandy Mangru,907733,Barbados Royals Women,2022,Women's Caribbean Premier League,-10.082,-1.68,-10.082,-1.68,0,0,0,6,0,6,0,6,0,2,NA,NA,0,NA,NA,NA,NA,0,0,6,NA,0,0,NA,1,0,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Marie Kelly,652939,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,18.981,0.174,6.01,0.123,12.97,0.216,57,49,10,29,0,41,17,4,8,63,60,6,21,6.3,7.875,1.163,14.25,109,0.1,0.204,0,0.35,0.592,0.415,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326545.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326545.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324740.4.jpg
Mignon du Preez,54646,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,2.565,0.057,2.565,0.057,0,0,51,45,4,14,1,41,33,3,NA,NA,0,NA,NA,NA,NA,1.133,17,45,NA,0.089,0.022,NA,0.311,0.805,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320646.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320646.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307321.png
Molly Penfold,1239671,Guyana Amazon Warriors Women,2025,Women's Caribbean Premier League,0.166,0.004,0,0,0.166,0.004,NA,0,NA,NA,NA,NA,NA,NA,0,41,39,6,19,6.308,Inf,NA,NA,39,0.154,NA,NA,0.487,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353957.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353957.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353957.4.jpg
Natasha McLean,474201,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,26.785,0.446,26.785,0.446,0,0,91,60,12,22,6,50,31,3,NA,NA,0,NA,NA,NA,NA,1.517,30.333,60,NA,0.2,0.1,NA,0.367,0.62,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/153800/153885.1.jpg
Natasha McLean,474201,Guyana Amazon Warriors Women,2024,Women's Caribbean Premier League,-10.936,-0.26,-10.936,-0.26,0,0,40,42,3,18,2,39,24,3,NA,NA,0,NA,NA,NA,NA,0.952,13.333,42,NA,0.071,0.048,NA,0.429,0.615,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/153800/153885.1.jpg
Natasha McLean,474201,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,-18.437,-0.768,-18.437,-0.768,0,0,10,24,0,16,0,26,10,2,NA,NA,0,NA,NA,NA,NA,0.417,5,24,NA,0,0,NA,0.667,0.385,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320603.png,https://www.espncricinfo.com/db/PICTURES/CMS/153800/153885.1.jpg
Nyia Latchman,1293277,Guyana Amazon Warriors Women,2024,Women's Caribbean Premier League,3.838,0.091,0,0,3.838,0.091,NA,0,NA,NA,NA,NA,NA,NA,3,40,42,3,17,5.714,13.333,NA,NA,42,0.071,NA,NA,0.405,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,NA,NA,NA
Orla Prendergast,1150585,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,-4.265,-0.267,-3.698,-0.37,-0.567,-0.094,9,10,1,6,0,9,5,1,0,7,6,1,3,7,Inf,0.9,9,16,0.167,0.1,0,0.5,0.6,0.556,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321626.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321626.png,https://www.espncricinfo.com/db/PICTURES/CMS/306700/306792.jpg
Qiana Joseph,769485,Barbados Royals Women,2022,Women's Caribbean Premier League,39.132,0.43,8.534,0.294,30.599,0.494,41,29,4,12,3,28,19,1,1,40,62,2,34,3.871,40,1.414,41,91,0.032,0.138,0.103,0.548,0.414,0.679,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg
Qiana Joseph,769485,Barbados Royals Women,2023,Women's Caribbean Premier League,-22.23,-0.618,0,0,-22.23,-0.618,NA,0,NA,NA,NA,NA,NA,NA,2,60,36,9,15,10,30,NA,NA,36,0.25,NA,NA,0.417,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg
Qiana Joseph,769485,Barbados Royals Women,2024,Women's Caribbean Premier League,18.718,0.101,-17.792,-0.2,36.51,0.38,84,89,11,43,0,80,40,5,7,79,96,3,37,4.938,11.286,0.944,16.8,185,0.031,0.124,0,0.385,0.483,0.5,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg
Qiana Joseph,769485,Barbados Royals Women,2025,Women's Caribbean Premier League,12.507,0.169,12.507,0.169,0,0,85,74,14,40,5,65,19,2,NA,NA,0,NA,NA,NA,NA,1.149,42.5,74,NA,0.189,0.068,NA,0.541,0.292,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370952.4.jpg
Rachel Vincent,1268279,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,-0.045,-0.045,-0.045,-0.045,0,0,1,1,0,0,0,1,1,1,NA,NA,0,NA,NA,NA,NA,1,1,1,NA,0,0,NA,0,1,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Rashada Williams,769427,Barbados Royals Women,2023,Women's Caribbean Premier League,3.929,0.067,3.929,0.067,0,0,67,59,10,25,1,50,25,4,NA,NA,0,NA,NA,NA,NA,1.136,16.75,59,NA,0.169,0.017,NA,0.424,0.5,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/335600/335648.4.jpg
Rashada Williams,769427,Barbados Royals Women,2024,Women's Caribbean Premier League,-16.923,-0.627,-16.923,-0.627,0,0,18,27,1,13,0,28,14,3,NA,NA,0,NA,NA,NA,NA,0.667,6,27,NA,0.037,0,NA,0.481,0.5,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/335600/335648.4.jpg
Rashada Williams,769427,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,-12.947,-0.48,-12.947,-0.48,0,0,16,27,1,15,0,27,12,1,NA,NA,0,NA,NA,NA,NA,0.593,16,27,NA,0.037,0,NA,0.556,0.444,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/335600/335648.4.jpg
Rashada Williams,769427,Trinbago Knight Riders Women,2025,Women's Caribbean Premier League,-12.721,-0.909,-12.721,-0.909,0,0,1,14,0,13,0,18,1,1,NA,NA,0,NA,NA,NA,NA,0.071,1,14,NA,0,0,NA,0.929,0.056,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/346200/346252.png,https://www.espncricinfo.com/db/PICTURES/CMS/335600/335648.4.jpg
Realeanna Grimmond,1352170,Guyana Amazon Warriors Women,2025,Women's Caribbean Premier League,-4.469,-0.048,-4.469,-0.048,0,0,94,93,12,47,2,82,42,1,NA,NA,0,NA,NA,NA,NA,1.011,94,93,NA,0.129,0.022,NA,0.505,0.512,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,NA,NA,NA
Reniece Boyce,908047,Barbados Royals Women,2022,Women's Caribbean Premier League,-10.952,-0.548,-10.952,-0.548,0,0,10,20,0,11,0,21,10,2,NA,NA,0,NA,NA,NA,NA,0.5,5,20,NA,0,0,NA,0.55,0.476,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321681.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321681.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306674.png
Salonee Dangore,1255507,Trinbago Knight Riders Women,2025,Women's Caribbean Premier League,-10.62,-0.265,-10.278,-0.642,-0.342,-0.014,6,16,0,11,0,16,6,1,1,27,24,3,10,6.75,27,0.375,6,40,0.125,0,0,0.417,0.688,0.375,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,NA,NA,NA
Samara Ramnath,310961,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,-12.574,-0.599,-5.717,-1.906,-6.857,-0.381,0,3,0,3,0,3,0,1,1,28,18,5,7,9.333,28,0,0,21,0.278,0,0,0.389,1,0,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,NA,NA,NA
Samara Ramnath,310961,Trinbago Knight Riders Women,2024,Women's Caribbean Premier League,10.374,0.087,-3.687,-0.922,14.061,0.122,1,4,0,3,0,4,1,NA,5,111,115,7,40,5.791,22.2,0.25,NA,119,0.061,0,0,0.348,0.75,0.25,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,NA,NA,NA
Samara Ramnath,310961,Trinbago Knight Riders Women,2025,Women's Caribbean Premier League,5.907,0.134,-6.899,-3.449,12.806,0.305,0,2,0,2,0,2,0,1,3,38,42,4,18,5.429,12.667,0,0,44,0.095,0,0,0.429,1,0,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,NA,NA,NA
Shabika Gajnabi,1199630,Barbados Royals Women,2024,Women's Caribbean Premier League,-10.491,-1.166,-10.491,-1.166,0,0,0,9,0,9,0,9,0,2,NA,NA,0,NA,NA,NA,NA,0,0,9,NA,0,0,NA,1,0,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/311900/311991.16.jpg
Shabika Gajnabi,1199630,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,3.458,0.192,0,0,3.458,0.192,NA,0,NA,NA,NA,NA,NA,NA,2,19,18,2,10,6.333,9.5,NA,NA,18,0.111,NA,NA,0.556,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/311900/311991.16.jpg
Shabika Gajnabi,1199630,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,-14.029,-1.275,-14.029,-1.275,0,0,6,11,0,6,0,11,6,2,NA,NA,0,NA,NA,NA,NA,0.545,3,11,NA,0,0,NA,0.545,0.545,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/311900/311991.16.jpg
Shabika Gajnabi,1199630,Trinbago Knight Riders Women,2025,Women's Caribbean Premier League,-8.849,-0.737,-8.849,-0.737,0,0,8,12,0,5,0,12,8,2,NA,NA,0,NA,NA,NA,NA,0.667,4,12,NA,0,0,NA,0.417,0.667,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326550.png,https://www.espncricinfo.com/db/PICTURES/CMS/311900/311991.16.jpg
Shabnim Ismail,276997,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,20.819,0.181,-1.032,-0.206,21.851,0.199,10,5,2,3,1,3,0,2,8,106,110,15,61,5.782,13.25,2,5,115,0.136,0.4,0.2,0.555,0.6,0,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320648.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320648.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307335.png
Shabnim Ismail,276997,Guyana Amazon Warriors Women,2024,Women's Caribbean Premier League,40.321,0.399,-7.046,-1.761,47.367,0.488,2,4,0,3,0,4,2,2,9,74,97,8,56,4.577,8.222,0.5,1,101,0.082,0,0,0.577,0.75,0.5,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320648.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320648.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307335.png
Shakera Selman,355356,Barbados Royals Women,2022,Women's Caribbean Premier League,25.662,0.329,0.333,0.055,25.329,0.352,5,6,0,0,0,6,5,NA,5,62,72,3,29,5.167,12.4,0.833,NA,78,0.042,0,0,0.403,0,0.833,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320604.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320604.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306699.png
Shakera Selman,355356,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,8.43,0.159,-0.045,-0.045,8.475,0.163,1,1,0,0,0,1,1,NA,3,50,52,3,20,5.769,16.667,1,NA,53,0.058,0,0,0.385,0,1,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320604.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320604.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306699.png
Shakera Selman,355356,Guyana Amazon Warriors Women,2024,Women's Caribbean Premier League,-8.434,-0.211,0.01,0.005,-8.444,-0.222,2,2,0,0,0,2,2,NA,1,49,38,5,10,7.737,49,1,NA,40,0.132,0,0,0.263,0,1,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320604.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320604.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306699.png
Shamilia Connell,474191,Barbados Royals Women,2025,Women's Caribbean Premier League,2.738,0.078,0,0,2.738,0.078,NA,0,NA,NA,NA,NA,NA,NA,2,37,35,6,17,6.343,18.5,NA,NA,35,0.171,NA,NA,0.486,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320605.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320605.png,https://www.espncricinfo.com/db/PICTURES/CMS/306700/306700.png
Shamilia Connell,474191,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,14.679,0.565,-1.214,-1.214,15.893,0.636,0,1,0,1,0,1,0,NA,2,10,25,0,15,2.4,5,0,NA,26,0,0,0,0.6,1,0,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320605.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320605.png,https://www.espncricinfo.com/db/PICTURES/CMS/306700/306700.png
Shamilia Connell,474191,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,-22.053,-0.345,-17.27,-1.234,-4.782,-0.096,7,14,0,8,0,15,7,1,1,56,50,8,24,6.72,56,0.5,7,64,0.16,0,0,0.48,0.571,0.467,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320605.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320605.png,https://www.espncricinfo.com/db/PICTURES/CMS/306700/306700.png
Shamilia Connell,474191,Trinbago Knight Riders Women,2024,Women's Caribbean Premier League,-8.083,-0.218,-4.594,-1.148,-3.489,-0.106,2,4,0,3,0,4,2,1,2,41,33,4,11,7.455,20.5,0.5,2,37,0.121,0,0,0.333,0.75,0.5,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320605.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320605.png,https://www.espncricinfo.com/db/PICTURES/CMS/306700/306700.png
Shawnisha Hector,1204928,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,-3.334,-1.667,-3.334,-1.667,0,0,1,2,0,1,0,2,1,1,NA,NA,0,NA,NA,NA,NA,0.5,1,2,NA,0,0,NA,0.5,0.5,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Shawnisha Hector,1204928,Trinbago Knight Riders Women,2025,Women's Caribbean Premier League,-4.245,-2.123,-4.245,-2.123,0,0,0,2,0,2,0,2,0,1,NA,NA,0,NA,NA,NA,NA,0,0,2,NA,0,0,NA,1,0,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Shemaine Campbelle,424631,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,-12.559,-0.502,-12.559,-0.502,0,0,16,25,0,9,0,25,16,1,NA,NA,0,NA,NA,NA,NA,0.64,16,25,NA,0,0,NA,0.36,0.64,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320608.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320608.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306631.png
Shemaine Campbelle,424631,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,8.533,0.147,8.533,0.147,0,0,73,58,9,17,2,49,33,1,NA,NA,0,NA,NA,NA,NA,1.259,73,58,NA,0.155,0.034,NA,0.293,0.673,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320608.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320608.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306631.png
Shemaine Campbelle,424631,Guyana Amazon Warriors Women,2024,Women's Caribbean Premier League,-21.982,-0.407,-21.982,-0.407,0,0,41,54,2,23,0,52,33,3,NA,NA,0,NA,NA,NA,NA,0.759,13.667,54,NA,0.037,0,NA,0.426,0.635,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320608.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320608.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306631.png
Shemaine Campbelle,424631,Guyana Amazon Warriors Women,2025,Women's Caribbean Premier League,-7.077,-0.643,-7.077,-0.643,0,0,8,11,0,4,0,13,8,2,NA,NA,0,NA,NA,NA,NA,0.727,4,11,NA,0,0,NA,0.364,0.615,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320608.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320608.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306631.png
Sheneta Grimmond,909779,Barbados Royals Women,2025,Women's Caribbean Premier League,16.455,0.422,0,0,16.455,0.422,NA,0,NA,NA,NA,NA,NA,NA,3,31,39,3,20,4.769,10.333,NA,NA,39,0.077,NA,NA,0.513,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321675.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321675.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306630.png
Sheneta Grimmond,909779,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,-10.819,-0.235,-3.323,-0.831,-7.496,-0.178,5,4,1,2,0,3,1,2,2,50,42,7,20,7.143,25,1.25,2.5,46,0.167,0.25,0,0.476,0.5,0.333,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321675.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321675.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306630.png
