player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Nat Sciver-Brunt,515905,Trent Rockets (Women),2023,The Hundred Women's Competition,1355587,THWC_LS-W_TR-W_2023-08-12,20.323,0.508,20.323,0.508,0,0,81,40,13,10,4,28,21,NA,NA,NA,0,NA,NA,NA,NA,2.025,NA,40,NA,0.325,0.1,NA,0.25,0.75,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305060.jpg
Nat Sciver-Brunt,515905,Trent Rockets (Women),2023,The Hundred Women's Competition,1355591,THWC_TR-W_WF-W_2023-08-14,-1.269,-0.159,-1.269,-0.159,0,0,10,8,2,4,0,6,2,1,NA,NA,0,NA,NA,NA,NA,1.25,10,8,NA,0.25,0,NA,0.5,0.333,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305060.jpg
Nat Sciver-Brunt,515905,Trent Rockets (Women),2023,The Hundred Women's Competition,1355594,THWC_MO-W_TR-W_2023-08-17,7.862,0.437,7.862,0.437,0,0,33,18,5,3,0,13,13,NA,NA,NA,0,NA,NA,NA,NA,1.833,NA,18,NA,0.278,0,NA,0.167,1,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305060.jpg
Nat Sciver-Brunt,515905,Trent Rockets (Women),2023,The Hundred Women's Competition,1355596,THWC_BP-W_TR-W_2023-08-19,5.514,0.501,5.514,0.501,0,0,18,11,4,4,0,7,2,1,NA,NA,0,NA,NA,NA,NA,1.636,18,11,NA,0.364,0,NA,0.364,0.286,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305060.jpg
Nat Sciver-Brunt,515905,Trent Rockets (Women),2023,The Hundred Women's Competition,1355600,THWC_OI-W_TR-W_2023-08-21,0.514,0.03,0.514,0.03,0,0,21,17,3,4,0,14,9,1,NA,NA,0,NA,NA,NA,NA,1.235,21,17,NA,0.176,0,NA,0.235,0.643,TR-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317108.png,#e9e10c, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320409.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305060.jpg
Niamh Holland,1184165,London Spirit (Women),2023,The Hundred Women's Competition,1355582,THWC_LS-W_SB-W_2023-08-08,-0.53,-0.076,-0.53,-0.076,0,0,7,7,1,2,0,6,3,NA,NA,NA,0,NA,NA,NA,NA,1,NA,7,NA,0.143,0,NA,0.286,0.5,LS-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317119.png,#0830f7, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/363000/363079.png,https://www.espncricinfo.com/db/PICTURES/CMS/363000/363079.png,https://www.espncricinfo.com/db/PICTURES/CMS/350300/350335.4.jpg
Niamh Holland,1184165,London Spirit (Women),2023,The Hundred Women's Competition,1355592,THWC_LS-W_OI-W_2023-08-15,-2.563,-1.281,-2.563,-1.281,0,0,0,2,0,2,0,2,0,1,NA,NA,0,NA,NA,NA,NA,0,0,2,NA,0,0,NA,1,0,LS-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317119.png,#0830f7, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/363000/363079.png,https://www.espncricinfo.com/db/PICTURES/CMS/363000/363079.png,https://www.espncricinfo.com/db/PICTURES/CMS/350300/350335.4.jpg
Niamh Holland,1184165,London Spirit (Women),2023,The Hundred Women's Competition,1355595,THWC_LS-W_NSC-W_2023-08-18,-3.214,-0.803,-3.214,-0.803,0,0,2,4,0,2,0,4,2,1,NA,NA,0,NA,NA,NA,NA,0.5,2,4,NA,0,0,NA,0.5,0.5,LS-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317119.png,#0830f7, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/363000/363079.png,https://www.espncricinfo.com/db/PICTURES/CMS/363000/363079.png,https://www.espncricinfo.com/db/PICTURES/CMS/350300/350335.4.jpg
Paige Scholfield,743647,Oval Invincibles (Women),2023,The Hundred Women's Competition,1355580,THWC_OI-W_WF-W_2023-08-06,-1.628,-0.056,-6.835,-0.854,5.207,0.248,5,8,0,4,0,9,5,1,2,19,21,2,11,0.905,9.5,0.625,5,29,0.095,0,0,0.524,0.5,0.556,OI-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317111.png,#14f581, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/341900/341905.png,https://www.espncricinfo.com/db/PICTURES/CMS/341900/341905.png,https://www.espncricinfo.com/db/PICTURES/CMS/328200/328298.4.jpg
Paige Scholfield,743647,Oval Invincibles (Women),2023,The Hundred Women's Competition,1355584,THWC_MO-W_OI-W_2023-08-09,-2.311,-0.105,-2.563,-2.563,0.251,0.012,0,1,0,1,0,1,0,1,1,25,21,2,9,1.19,25,0,0,22,0.095,0,0,0.429,1,0,OI-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317111.png,#14f581, https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/341900/341905.png,https://www.espncricinfo.com/db/PICTURES/CMS/341900/341905.png,https://www.espncricinfo.com/db/PICTURES/CMS/328200/328298.4.jpg
