player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Eoin Morgan,24598,Middlesex,2018,Vitality Blast,23.483,0.131,23.483,0.131,0,0,259,179,29,51,18,157,107,10,NA,NA,0,NA,NA,NA,NA,1.447,25.9,179,NA,0.162,0.101,NA,0.285,0.682,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316564.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316564.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303947.jpg
Eoin Morgan,24598,Middlesex,2019,Vitality Blast,84.829,0.422,84.829,0.422,0,0,341,201,41,42,23,168,131,8,NA,NA,0,NA,NA,NA,NA,1.697,42.625,201,NA,0.204,0.114,NA,0.209,0.78,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316564.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316564.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303947.jpg
Eoin Morgan,24598,Middlesex,2021,Vitality Blast,6.728,0.066,6.728,0.066,0,0,133,102,15,36,8,97,57,5,NA,NA,0,NA,NA,NA,NA,1.304,26.6,102,NA,0.147,0.078,NA,0.353,0.588,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316564.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316564.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303947.jpg
Eoin Morgan,24598,Middlesex,2022,Vitality Blast,0.936,0.028,0.936,0.028,0,0,46,34,6,10,2,29,18,2,NA,NA,0,NA,NA,NA,NA,1.353,23,34,NA,0.176,0.059,NA,0.294,0.621,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316564.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316564.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303947.jpg
Ethan Bamber,888191,Middlesex,2021,Vitality Blast,-68.111,-1.154,-0.363,-0.121,-67.748,-1.21,3,3,0,1,0,3,3,NA,0,104,56,13,10,11.143,Inf,1,NA,59,0.232,0,0,0.179,0.333,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271823.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271823.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271823.jpg
Ethan Bamber,888191,Middlesex,2023,Vitality Blast,-4.769,-0.095,-0.686,-0.343,-4.083,-0.085,2,2,0,0,0,2,2,NA,4,66,48,7,16,8.25,16.5,1,NA,50,0.146,0,0,0.333,0,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271823.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271823.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271823.jpg
Ethan Brookes,1150964,Worcestershire,2024,Vitality Blast,6.55,0.021,7.623,0.044,-1.072,-0.008,241,175,29,47,6,147,113,10,6,174,130,17,32,8.031,29,1.377,24.1,305,0.131,0.166,0.034,0.246,0.269,0.769,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Faf du Plessis,44828,Kent,2019,Vitality Blast,13.513,0.205,13.513,0.205,0,0,92,66,10,11,2,59,48,2,NA,NA,0,NA,NA,NA,NA,1.394,46,66,NA,0.152,0.03,NA,0.167,0.814,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316559.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317961.jpg
Faheem Ashraf,681117,Northamptonshire,2019,Vitality Blast,-45.136,-0.178,-13.667,-0.471,-31.469,-0.14,36,29,5,13,1,25,14,5,10,313,225,45,80,8.347,31.3,1.241,7.2,254,0.2,0.172,0.034,0.356,0.448,0.56,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322198.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322198.png,https://www.espncricinfo.com/db/PICTURES/CMS/302700/302770.jpg
Fakhar Zaman,512191,Glamorgan,2019,Vitality Blast,-31.735,-0.223,-53.979,-0.509,22.244,0.618,99,106,14,53,2,93,39,6,1,26,36,0,14,4.333,26,0.934,16.5,142,0,0.132,0.019,0.389,0.5,0.419,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320449.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320449.png,https://www.espncricinfo.com/db/PICTURES/CMS/302700/302771.jpg
Farhaan Behardien,44410,Durham,2020,Vitality Blast,-33.027,-0.408,-33.027,-0.408,0,0,71,81,5,26,0,77,51,5,NA,NA,0,NA,NA,NA,NA,0.877,14.2,81,NA,0.062,0,NA,0.321,0.662,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316580.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316580.png,https://www.espncricinfo.com/db/PICTURES/CMS/263700/263766.1.jpg
Fazalhaq Farooqi,974175,Nottinghamshire,2024,Vitality Blast,10.128,0.169,0.532,0.041,9.596,0.204,16,13,2,5,1,11,6,NA,2,58,47,6,16,7.404,29,1.231,NA,60,0.128,0.154,0.077,0.34,0.385,0.545,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/345000/345077.png,https://www.espncricinfo.com/db/PICTURES/CMS/345000/345077.png,https://www.espncricinfo.com/db/PICTURES/CMS/306700/306755.3.jpg
Felix Organ,862065,Hampshire,2020,Vitality Blast,21.842,0.299,11.788,0.513,10.054,0.201,21,23,2,9,0,22,13,3,3,55,50,6,18,6.6,18.333,0.913,7,73,0.12,0.087,0,0.36,0.391,0.591,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/296100/296188.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/296100/296188.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/296100/296188.1.jpg
Feroze Khushi,866505,Essex,2020,Vitality Blast,-6.558,-2.186,-6.558,-2.186,0,0,0,3,0,3,0,3,0,1,NA,NA,0,NA,NA,NA,NA,0,0,3,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg
Feroze Khushi,866505,Essex,2021,Vitality Blast,-7.304,-0.43,-7.304,-0.43,0,0,19,17,2,7,1,15,9,2,NA,NA,0,NA,NA,NA,NA,1.118,9.5,17,NA,0.118,0.059,NA,0.412,0.6,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg
Feroze Khushi,866505,Essex,2022,Vitality Blast,4.071,0.032,4.071,0.032,0,0,152,126,21,50,3,110,62,6,NA,NA,0,NA,NA,NA,NA,1.206,25.333,126,NA,0.167,0.024,NA,0.397,0.564,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg
