player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Abdullah Shafique,922941,Lahore Qalandars,2022,Pakistan Super League,-6.937,-0.035,-6.937,-0.035,0,0,251,196,34,71,8,164,99,11,NA,NA,0,NA,NA,NA,NA,1.281,22.818,196,NA,0.173,0.041,NA,0.362,0.604,LQ,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313523.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366319.png,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366319.png,https://www.espncricinfo.com/db/PICTURES/CMS/364700/364776.4.jpg
Abdullah Shafique,922941,Lahore Qalandars,2023,Pakistan Super League,77.79,0.42,77.79,0.42,0,0,268,185,36,58,11,162,102,10,NA,NA,0,NA,NA,NA,NA,1.449,26.8,185,NA,0.195,0.059,NA,0.314,0.63,LQ,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313523.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366319.png,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366319.png,https://www.espncricinfo.com/db/PICTURES/CMS/364700/364776.4.jpg
Abdullah Shafique,922941,Lahore Qalandars,2024,Pakistan Super League,10.833,0.093,10.833,0.093,0,0,159,116,15,26,7,105,85,3,NA,NA,0,NA,NA,NA,NA,1.371,53,116,NA,0.129,0.06,NA,0.224,0.81,LQ,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313523.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366319.png,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366319.png,https://www.espncricinfo.com/db/PICTURES/CMS/364700/364776.4.jpg
Abrar Ahmed,734459,Islamabad United,2023,Pakistan Super League,-2.261,-0.029,-7.473,-3.737,5.212,0.069,0,2,0,2,0,2,0,2,3,92,76,11,28,7.263,30.667,0,0,78,0.145,0,0,0.368,1,0,IU,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313521.logo.png,#e01515,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Abrar Ahmed,734459,Karachi Kings,2017,Pakistan Super League,0.08,0.002,0,0,0.08,0.002,NA,0,NA,NA,NA,NA,NA,NA,0,41,36,4,13,6.833,Inf,NA,NA,36,0.111,NA,NA,0.361,NA,NA,KK,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313520.logo.png,#135bec,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Abrar Ahmed,734459,Peshawar Zalmi,2021,Pakistan Super League,-9.664,-0.23,0,0,-9.664,-0.23,NA,0,NA,NA,NA,NA,NA,NA,3,62,42,8,17,8.857,20.667,NA,NA,42,0.19,NA,NA,0.405,NA,NA,PZ,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313519.logo.png,#f4c006,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Abrar Ahmed,734459,Quetta Gladiators,2024,Pakistan Super League,5.325,0.02,-11.725,-0.617,17.049,0.07,18,19,3,11,1,16,4,3,16,316,243,34,81,7.802,19.75,0.947,6,262,0.14,0.158,0.053,0.333,0.579,0.25,QG,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313522.logo.png,#b115d1,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Adam Rossington,457280,Karachi Kings,2023,Pakistan Super League,36.911,0.535,36.911,0.535,0,0,104,69,18,24,2,51,28,3,NA,NA,0,NA,NA,NA,NA,1.507,34.667,69,NA,0.261,0.029,NA,0.348,0.549,KK,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313520.logo.png,#135bec,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324235.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324235.png,https://www.espncricinfo.com/db/PICTURES/CMS/145400/145487.1.jpg
Aftab Ibrahim,1339113,Multan Sultans,2024,Pakistan Super League,-2.007,-0.047,0,0,-2.007,-0.047,NA,0,NA,NA,NA,NA,NA,NA,3,61,43,8,14,8.512,20.333,NA,NA,43,0.186,NA,NA,0.326,NA,NA,MS,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313550.logo.png,#238652,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,NA,NA,NA
Agha Salman,623977,Islamabad United,2024,Pakistan Super League,45.954,0.157,46.232,0.211,-0.277,-0.004,310,219,39,67,12,188,130,10,3,98,73,10,23,8.055,32.667,1.416,31,292,0.137,0.178,0.055,0.315,0.306,0.691,IU,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313521.logo.png,#e01515,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322164.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322164.png,https://www.espncricinfo.com/db/PICTURES/CMS/192500/192557.1.jpg
Agha Salman,623977,Lahore Qalandars,2018,Pakistan Super League,-52.467,-0.312,-40.019,-0.257,-12.448,-1.037,166,156,18,62,5,141,84,8,0,13,12,2,5,6.5,Inf,1.064,20.75,168,0.167,0.115,0.032,0.417,0.397,0.596,LQ,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313523.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322164.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322164.png,https://www.espncricinfo.com/db/PICTURES/CMS/192500/192557.1.jpg
Agha Salman,623977,Lahore Qalandars,2019,Pakistan Super League,-23.797,-0.553,-24.044,-0.801,0.247,0.019,18,30,1,14,0,29,14,3,0,20,13,3,4,9.231,Inf,0.6,6,43,0.231,0.033,0,0.308,0.467,0.483,LQ,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313523.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322164.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322164.png,https://www.espncricinfo.com/db/PICTURES/CMS/192500/192557.1.jpg
Agha Salman,623977,Lahore Qalandars,2021,Pakistan Super League,-7.804,-0.236,-7.804,-0.236,0,0,35,33,5,15,0,28,15,3,NA,NA,0,NA,NA,NA,NA,1.061,11.667,33,NA,0.152,0,NA,0.455,0.536,LQ,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313523.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322164.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322164.png,https://www.espncricinfo.com/db/PICTURES/CMS/192500/192557.1.jpg
Ahmed Daniyal,1249564,Lahore Qalandars,2021,Pakistan Super League,-80.401,-0.331,-12.884,-0.644,-67.517,-0.303,10,20,1,13,0,19,6,2,7,336,223,42,66,9.04,48,0.5,5,243,0.188,0.05,0,0.296,0.65,0.316,LQ,https://www.espncricinfo.com/db/PICTURES/CMS/313500/313523.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/2/24/Official_logo_of_Pakistan_Super_League.png,https://www.espncricinfo.com/db/PICTURES/CMS/325000/325047.png,https://www.espncricinfo.com/db/PICTURES/CMS/325000/325047.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
