player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Jason Holder,391485,Sydney Sixers,2020,Big Bash League,3.019,0.032,23.912,0.703,-20.893,-0.348,62,34,11,11,4,23,10,1,2,83,60,13,23,8.3,41.5,1.824,62,94,0.217,0.324,0.118,0.383,0.324,0.435,SS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313471.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316673.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316673.png,https://www.espncricinfo.com/db/PICTURES/CMS/214700/214757.1.jpg
Jason Roy,298438,Perth Scorchers,2020,Big Bash League,86.547,0.314,86.547,0.314,0,0,355,276,50,97,7,226,141,11,NA,NA,0,NA,NA,NA,NA,1.286,32.273,276,NA,0.181,0.025,NA,0.351,0.624,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319791.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319791.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303963.jpg
Jason Roy,298438,Sydney Sixers,2017,Big Bash League,18.049,0.291,18.049,0.291,0,0,62,62,8,31,2,54,26,6,NA,NA,0,NA,NA,NA,NA,1,10.333,62,NA,0.129,0.032,NA,0.5,0.481,SS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313471.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319791.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319791.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303963.jpg
Jason Sangha,959827,Sydney Thunder,2018,Big Bash League,-55.002,-0.318,-51.449,-0.308,-3.553,-0.592,178,167,16,61,5,151,104,8,0,11,6,2,1,11,Inf,1.066,22.25,173,0.333,0.096,0.03,0.167,0.365,0.689,ST,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313472.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/271700/271761.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271700/271761.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271700/271761.jpg
Jason Sangha,959827,Sydney Thunder,2021,Big Bash League,12.726,0.032,16.638,0.048,-3.912,-0.072,445,347,49,104,13,298,223,9,4,75,54,8,17,8.333,18.75,1.282,49.444,401,0.148,0.141,0.037,0.315,0.3,0.748,ST,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313472.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/271700/271761.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271700/271761.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271700/271761.jpg
Jason Sangha,959827,Sydney Thunder,2022,Big Bash League,-36.584,-0.402,-29.662,-0.443,-6.922,-0.288,53,67,5,30,0,62,33,4,0,35,24,3,2,8.75,Inf,0.791,13.25,91,0.125,0.075,0,0.083,0.448,0.532,ST,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313472.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/271700/271761.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271700/271761.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/271700/271761.jpg
Jay Lenton,603411,Sydney Sixers,2021,Big Bash League,-0.234,-0.026,-0.234,-0.026,0,0,10,9,1,2,0,8,6,NA,NA,NA,0,NA,NA,NA,NA,1.111,NA,9,NA,0.111,0,NA,0.222,0.75,SS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313471.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Jay Lenton,603411,Sydney Thunder,2017,Big Bash League,11.862,0.494,11.862,0.494,0,0,41,24,6,9,3,18,11,1,NA,NA,0,NA,NA,NA,NA,1.708,41,24,NA,0.25,0.125,NA,0.375,0.611,ST,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313472.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Jay Lenton,603411,Sydney Thunder,2018,Big Bash League,14.64,0.472,14.64,0.472,0,0,47,31,3,4,2,28,31,NA,NA,NA,0,NA,NA,NA,NA,1.516,NA,31,NA,0.097,0.065,NA,0.129,1.107,ST,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313472.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Jay Lenton,603411,Sydney Thunder,2019,Big Bash League,-9.702,-0.485,-9.702,-0.485,0,0,20,20,1,7,0,19,16,3,NA,NA,0,NA,NA,NA,NA,1,6.667,20,NA,0.05,0,NA,0.35,0.842,ST,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313472.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Jhye Richardson,774223,Perth Scorchers,2017,Big Bash League,-99.423,-0.456,-4.881,-0.212,-94.542,-0.485,26,23,3,11,2,20,10,2,7,292,195,42,72,8.985,41.714,1.13,13,218,0.215,0.13,0.087,0.369,0.478,0.5,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321591.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321591.png,https://www.espncricinfo.com/db/PICTURES/CMS/218400/218405.1.jpg
Jhye Richardson,774223,Perth Scorchers,2018,Big Bash League,47.668,0.358,2.734,0.182,44.935,0.381,20,15,2,4,0,13,12,NA,8,126,118,14,51,6.407,15.75,1.333,NA,133,0.119,0.133,0,0.432,0.267,0.923,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321591.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321591.png,https://www.espncricinfo.com/db/PICTURES/CMS/218400/218405.1.jpg
Jhye Richardson,774223,Perth Scorchers,2019,Big Bash League,-0.117,-0,9.358,0.199,-9.475,-0.029,75,47,8,14,6,39,31,3,16,384,332,44,135,6.94,24,1.596,25,379,0.133,0.17,0.128,0.407,0.298,0.795,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321591.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321591.png,https://www.espncricinfo.com/db/PICTURES/CMS/218400/218405.1.jpg
Jhye Richardson,774223,Perth Scorchers,2020,Big Bash League,6.838,0.015,6.063,0.087,0.775,0.002,95,70,12,21,3,58,41,5,29,493,385,63,155,7.683,17,1.357,19,455,0.164,0.171,0.043,0.403,0.3,0.707,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321591.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321591.png,https://www.espncricinfo.com/db/PICTURES/CMS/218400/218405.1.jpg
Jhye Richardson,774223,Perth Scorchers,2021,Big Bash League,15.174,0.33,-1.807,-0.903,16.98,0.386,1,2,0,1,0,2,1,NA,4,41,44,3,21,5.591,10.25,0.5,NA,46,0.068,0,0,0.477,0.5,0.5,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321591.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321591.png,https://www.espncricinfo.com/db/PICTURES/CMS/218400/218405.1.jpg
Jhye Richardson,774223,Perth Scorchers,2022,Big Bash League,-9.861,-0.044,-33.946,-0.653,24.085,0.139,38,52,2,22,0,50,30,5,15,196,173,23,82,6.798,13.067,0.731,7.6,225,0.133,0.038,0,0.474,0.423,0.6,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321591.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321591.png,https://www.espncricinfo.com/db/PICTURES/CMS/218400/218405.1.jpg
Jimmy Peirson,444970,Brisbane Heat,2017,Big Bash League,-0.435,-0.004,-0.435,-0.004,0,0,160,124,20,44,4,104,72,6,NA,NA,0,NA,NA,NA,NA,1.29,26.667,124,NA,0.161,0.032,NA,0.355,0.692,BH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313466.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg
Jimmy Peirson,444970,Brisbane Heat,2018,Big Bash League,-26.544,-0.176,-26.544,-0.176,0,0,171,151,15,36,4,136,103,7,NA,NA,0,NA,NA,NA,NA,1.132,24.429,151,NA,0.099,0.026,NA,0.238,0.757,BH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313466.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg
Jimmy Peirson,444970,Brisbane Heat,2019,Big Bash League,-50.397,-0.542,-50.397,-0.542,0,0,81,93,7,37,1,86,51,7,NA,NA,0,NA,NA,NA,NA,0.871,11.571,93,NA,0.075,0.011,NA,0.398,0.593,BH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313466.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg
Jimmy Peirson,444970,Brisbane Heat,2020,Big Bash League,11.116,0.043,11.116,0.043,0,0,324,261,29,62,7,232,194,7,NA,NA,0,NA,NA,NA,NA,1.241,46.286,261,NA,0.111,0.027,NA,0.238,0.836,BH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313466.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg
Jimmy Peirson,444970,Brisbane Heat,2021,Big Bash League,4.116,0.043,4.116,0.043,0,0,119,95,14,26,4,81,55,9,NA,NA,0,NA,NA,NA,NA,1.253,13.222,95,NA,0.147,0.042,NA,0.274,0.679,BH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313466.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg
Jimmy Peirson,444970,Brisbane Heat,2022,Big Bash League,-32.381,-0.111,-32.381,-0.111,0,0,333,291,31,75,4,260,201,13,NA,NA,0,NA,NA,NA,NA,1.144,25.615,291,NA,0.107,0.014,NA,0.258,0.773,BH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313466.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148143.1.jpg
Joe Burns,326632,Brisbane Heat,2017,Big Bash League,18.279,0.107,23.834,0.164,-5.555,-0.214,201,145,22,41,10,123,93,5,1,24,26,3,12,5.538,24,1.386,40.2,171,0.115,0.152,0.069,0.462,0.283,0.756,BH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313466.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321583.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321583.png,https://www.espncricinfo.com/db/PICTURES/CMS/313700/313748.jpg
Joe Burns,326632,Brisbane Heat,2018,Big Bash League,-25.072,-0.392,-26.846,-0.463,1.774,0.296,50,58,4,28,2,54,30,4,1,8,6,1,3,8,8,0.862,12.5,64,0.167,0.069,0.034,0.5,0.483,0.556,BH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313466.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321583.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321583.png,https://www.espncricinfo.com/db/PICTURES/CMS/313700/313748.jpg
Joe Burns,326632,Brisbane Heat,2019,Big Bash League,-18.186,-0.289,-18.186,-0.289,0,0,64,63,3,20,2,60,48,4,NA,NA,0,NA,NA,NA,NA,1.016,16,63,NA,0.048,0.032,NA,0.317,0.8,BH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313466.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321583.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321583.png,https://www.espncricinfo.com/db/PICTURES/CMS/313700/313748.jpg
Joe Burns,326632,Brisbane Heat,2020,Big Bash League,-9.829,-0.066,-9.829,-0.066,0,0,180,149,23,50,5,126,78,8,NA,NA,0,NA,NA,NA,NA,1.208,22.5,149,NA,0.154,0.034,NA,0.336,0.619,BH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313466.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321583.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321583.png,https://www.espncricinfo.com/db/PICTURES/CMS/313700/313748.jpg
Joe Burns,326632,Melbourne Stars,2021,Big Bash League,-27.985,-0.277,-27.985,-0.277,0,0,95,101,7,37,2,94,63,6,NA,NA,0,NA,NA,NA,NA,0.941,15.833,101,NA,0.069,0.02,NA,0.366,0.67,MS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313470.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321583.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321583.png,https://www.espncricinfo.com/db/PICTURES/CMS/313700/313748.jpg
Joe Burns,326632,Melbourne Stars,2022,Big Bash League,-2.351,-0.147,-2.351,-0.147,0,0,18,16,2,4,0,14,10,0,NA,NA,0,NA,NA,NA,NA,1.125,Inf,16,NA,0.125,0,NA,0.25,0.714,MS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313470.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321583.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321583.png,https://www.espncricinfo.com/db/PICTURES/CMS/313700/313748.jpg
Joe Clarke,571911,Melbourne Stars,2021,Big Bash League,90.931,0.311,90.931,0.311,0,0,419,292,55,83,17,237,165,13,NA,NA,0,NA,NA,NA,NA,1.435,32.231,292,NA,0.188,0.058,NA,0.284,0.696,MS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313470.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324237.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324237.png,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313647.1.jpg
Joe Clarke,571911,Melbourne Stars,2022,Big Bash League,-4.585,-0.015,-4.585,-0.015,0,0,381,313,44,116,16,269,173,13,NA,NA,0,NA,NA,NA,NA,1.217,29.308,313,NA,0.141,0.051,NA,0.371,0.643,MS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313470.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324237.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324237.png,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313647.1.jpg
Joe Clarke,571911,Perth Scorchers,2020,Big Bash League,-1.114,-0.139,-1.114,-0.139,0,0,10,8,2,6,1,6,0,2,NA,NA,0,NA,NA,NA,NA,1.25,5,8,NA,0.25,0.125,NA,0.75,0,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324237.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324237.png,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313647.1.jpg
Joe Denly,12454,Brisbane Heat,2020,Big Bash League,-46.868,-0.2,-44.822,-0.208,-2.046,-0.114,223,216,22,78,5,194,125,12,0,23,18,2,4,7.667,Inf,1.032,18.583,234,0.111,0.102,0.023,0.222,0.361,0.644,BH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313466.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322906.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322906.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304321.jpg
Joe Denly,12454,Sydney Sixers,2017,Big Bash League,24.406,0.174,18.162,0.157,6.244,0.26,146,116,20,49,7,96,52,2,1,27,24,1,7,6.75,27,1.259,73,140,0.042,0.172,0.06,0.292,0.422,0.542,SS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313471.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322906.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322906.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304321.jpg
Joe Denly,12454,Sydney Sixers,2018,Big Bash League,-24.565,-0.134,-16.043,-0.119,-8.523,-0.174,137,135,16,60,2,119,69,6,1,69,49,7,10,8.449,69,1.015,22.833,184,0.143,0.119,0.015,0.204,0.444,0.58,SS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313471.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322906.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322906.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304321.jpg
Joe Mennie,439288,Melbourne Renegades,2017,Big Bash League,17.048,0.71,0,0,17.048,0.71,NA,0,NA,NA,NA,NA,NA,NA,1,22,24,2,8,5.5,22,NA,NA,24,0.083,NA,NA,0.333,NA,NA,MR,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313469.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/122000/122043.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/122000/122043.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/122000/122043.1.jpg
Joe Mennie,439288,Melbourne Renegades,2018,Big Bash League,-56.019,-1.098,-6.296,-0.787,-49.723,-1.156,5,8,0,3,0,8,5,1,2,82,43,10,9,11.442,41,0.625,5,51,0.233,0,0,0.209,0.375,0.625,MR,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313469.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/122000/122043.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/122000/122043.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/122000/122043.1.jpg
Joe Mennie,439288,Melbourne Renegades,2019,Big Bash League,-33.458,-1.046,-0.434,-0.217,-33.024,-1.101,1,2,0,0,0,2,1,1,2,64,30,9,4,12.8,32,0.5,1,32,0.3,0,0,0.133,0,0.5,MR,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313469.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/122000/122043.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/122000/122043.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/122000/122043.1.jpg
Joe Root,303669,Sydney Thunder,2018,Big Bash League,-25.78,-0.286,-26.469,-0.315,0.689,0.115,93,84,11,27,0,73,49,6,0,7,6,0,0,7,Inf,1.107,15.5,90,0,0.131,0,0,0.321,0.671,ST,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313472.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316639.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316639.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303966.jpg
Joel Davies,1295851,Sydney Thunder,2022,Big Bash League,-17.533,-0.417,-4.092,-0.372,-13.441,-0.434,10,11,1,3,0,10,6,1,0,46,31,4,7,8.903,Inf,0.909,10,42,0.129,0.091,0,0.226,0.273,0.6,ST,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313472.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Joel Paris,501012,Hobart Hurricanes,2021,Big Bash League,15.072,0.215,-8.864,-1.108,23.935,0.386,2,8,0,6,0,8,2,1,5,74,62,10,24,7.161,14.8,0.25,2,70,0.161,0,0,0.387,0.75,0.25,HH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313467.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148140.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148140.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148140.1.jpg
Joel Paris,501012,Hobart Hurricanes,2022,Big Bash League,-120.296,-0.562,-5.235,-0.131,-115.061,-0.661,51,40,6,14,3,34,21,6,7,254,174,35,65,8.759,36.286,1.275,8.5,214,0.201,0.15,0.075,0.374,0.35,0.618,HH,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313467.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148140.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148140.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148140.1.jpg
Joel Paris,501012,Perth Scorchers,2017,Big Bash League,-58.537,-0.58,-3.858,-1.929,-54.679,-0.552,1,2,0,1,0,2,1,1,3,148,99,20,33,8.97,49.333,0.5,1,101,0.202,0,0,0.333,0.5,0.5,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148140.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148140.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148140.1.jpg
Joel Paris,501012,Perth Scorchers,2019,Big Bash League,-39.885,-0.42,-0.243,-0.243,-39.642,-0.422,1,1,0,0,0,1,1,NA,3,154,94,22,28,9.83,51.333,1,NA,95,0.234,0,0,0.298,0,1,PS,https://www.espncricinfo.com/db/PICTURES/CMS/313400/313468.logo.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/c/c0/Big_Bash_League_%28logo%29.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148140.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148140.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148140.1.jpg
