player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Ekta Bisht,442048,India Women,2015,Women's World T20,24.462,0.489,-3.394,-1.697,27.856,0.58,1,2,0,1,0,2,1,1,5,34,48,3,29,4.25,6.8,0.5,1,50,0.062,0,0,0.604,0.5,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320619.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320619.png,https://www.espncricinfo.com/db/PICTURES/CMS/304400/304463.png
Ellyse Perry,275487,Australia Women,2015,Women's World T20,-17.107,-0.072,-24.404,-0.194,7.298,0.065,109,126,9,50,3,117,67,4,2,112,113,13,55,5.947,56,0.865,27.25,239,0.115,0.071,0.024,0.487,0.397,0.573,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320130.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320130.png,https://www.espncricinfo.com/db/PICTURES/CMS/282400/282462.1.jpg
Elyse Villani,275442,Australia Women,2015,Women's World T20,18.289,0.124,18.289,0.124,0,0,171,148,28,63,0,120,59,5,NA,NA,0,NA,NA,NA,NA,1.155,34.2,148,NA,0.189,0,NA,0.426,0.492,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320131.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320131.png,https://www.espncricinfo.com/db/PICTURES/CMS/282400/282463.1.jpg
Erin Bermingham,274423,New Zealand Women,2015,Women's World T20,32.811,0.335,3.682,0.736,29.128,0.313,8,5,1,0,0,4,4,1,6,79,93,6,38,5.097,13.167,1.6,8,98,0.065,0.2,0,0.409,0,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322297.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322297.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305728.png
Erin Osborne,275483,Australia Women,2015,Women's World T20,-3.208,-0.051,-13.509,-2.252,10.301,0.181,0,6,0,6,0,6,0,2,3,53,57,5,21,5.579,17.667,0,0,63,0.088,0,0,0.368,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321668.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321668.png,https://www.espncricinfo.com/db/PICTURES/CMS/150200/150220.1.jpg
Eshani Lokusuriyage,54750,Sri Lanka Women,2015,Women's World T20,-7.194,-0.061,-5.711,-0.091,-1.483,-0.027,65,63,4,15,0,59,49,2,1,57,55,8,24,6.218,57,1.032,32.5,118,0.145,0.063,0,0.436,0.238,0.831,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320580.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320580.png,https://www.espncricinfo.com/db/PICTURES/CMS/150000/150091.1.jpg
Fahima Khatun,627048,Bangladesh Women,2015,Women's World T20,-27.187,-0.254,-6.552,-0.312,-20.635,-0.24,19,21,2,9,0,19,11,3,3,110,86,9,20,7.674,36.667,0.905,6.333,107,0.105,0.095,0,0.233,0.429,0.579,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320480.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320480.png,https://www.espncricinfo.com/db/PICTURES/CMS/305300/305365.png
Fargana Hoque,486995,Bangladesh Women,2015,Women's World T20,-23.296,-0.265,-23.296,-0.265,0,0,72,88,5,34,0,83,52,3,NA,NA,0,NA,NA,NA,NA,0.818,24,88,NA,0.057,0,NA,0.386,0.627,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320481.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320481.png,https://www.espncricinfo.com/db/PICTURES/CMS/305300/305366.png
Gaby Lewis,774347,Ireland Women,2015,Women's World T20,-11.791,-0.357,-11.791,-0.357,0,0,20,33,1,17,0,32,16,1,NA,NA,0,NA,NA,NA,NA,0.606,20,33,NA,0.03,0,NA,0.515,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239155.jpg
Georgia Elwiss,297036,England Women,2015,Women's World T20,9.427,0.471,-3.289,-3.289,12.716,0.669,0,1,0,1,0,1,0,1,2,10,19,0,11,3.158,5,0,0,20,0,0,0,0.579,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323181.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323181.png,https://www.espncricinfo.com/db/PICTURES/CMS/304900/304979.png
Harmanpreet Kaur,372317,India Women,2015,Women's World T20,-0.23,-0.001,-22.829,-0.211,22.599,0.332,90,108,10,49,2,98,46,4,8,60,68,7,34,5.294,7.5,0.833,22.5,176,0.103,0.093,0.019,0.5,0.454,0.469,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320620.png,https://www.espncricinfo.com/db/PICTURES/CMS/304400/304466.png
Harshitha Samarawickrama,557839,Sri Lanka Women,2015,Women's World T20,-5.808,-1.162,-5.808,-1.162,0,0,0,5,0,3,0,5,0,1,NA,NA,0,NA,NA,NA,NA,0,0,5,NA,0,0,NA,0.6,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322128.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322128.png,https://www.espncricinfo.com/db/PICTURES/CMS/300600/300648.1.jpg
Hayley Matthews,474308,West Indies Women,2015,Women's World T20,17.456,0.078,0.183,0.001,17.274,0.216,153,143,19,63,3,124,71,6,4,69,80,7,37,5.175,17.25,1.07,25.5,223,0.088,0.133,0.021,0.462,0.441,0.573,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg
Heather Knight,358259,England Women,2015,Women's World T20,-15.057,-0.149,-25.977,-0.649,10.921,0.179,19,40,2,26,0,38,11,4,3,56,61,6,25,5.508,18.667,0.475,4.75,101,0.098,0.05,0,0.41,0.65,0.289,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320400.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320400.png,https://www.espncricinfo.com/db/PICTURES/CMS/304900/304980.png
Inoka Ranaweera,434844,Sri Lanka Women,2015,Women's World T20,-1.059,-0.011,0,0,-1.059,-0.011,NA,0,NA,NA,NA,NA,NA,NA,3,102,97,9,34,6.309,34,NA,NA,97,0.093,NA,NA,0.351,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320584.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320584.png,https://www.espncricinfo.com/db/PICTURES/CMS/150100/150101.1.jpg
Iram Javed,572633,Pakistan Women,2015,Women's World T20,-5.282,-0.377,-5.282,-0.377,0,0,10,14,2,10,0,12,2,1,NA,NA,0,NA,NA,NA,NA,0.714,10,14,NA,0.143,0,NA,0.714,0.167,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320562.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320562.png,https://www.espncricinfo.com/db/PICTURES/CMS/304700/304769.png
Isobel Joyce,54877,Ireland Women,2015,Women's World T20,-20.344,-0.111,-18.564,-0.189,-1.78,-0.021,82,98,6,39,0,92,58,4,3,95,85,7,27,6.706,31.667,0.837,20.5,183,0.082,0.061,0,0.318,0.398,0.63,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321612.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321612.png,https://www.espncricinfo.com/db/PICTURES/CMS/182000/182007.jpg
Jahanara Alam,343649,Bangladesh Women,2015,Women's World T20,-32.208,-0.316,-10.842,-0.417,-21.366,-0.281,23,26,1,9,0,25,19,3,3,96,76,12,28,7.579,32,0.885,7.667,102,0.158,0.038,0,0.368,0.346,0.76,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320482.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320482.png,https://www.espncricinfo.com/db/PICTURES/CMS/305300/305367.png
Javeria Khan,346680,Pakistan Women,2015,Women's World T20,-1.591,-0.796,-1.591,-0.796,0,0,0,2,0,2,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,2,NA,0,0,NA,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320563.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320563.png,https://www.espncricinfo.com/db/PICTURES/CMS/150000/150087.1.jpg
Jenny Gunn,53800,England Women,2015,Women's World T20,26.154,0.227,-8.849,-0.737,35.003,0.34,8,12,1,7,0,11,4,3,6,81,103,4,41,4.718,13.5,0.667,2.667,115,0.039,0.083,0,0.398,0.583,0.364,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320404.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320404.png,https://www.espncricinfo.com/db/PICTURES/CMS/304900/304985.png
Jess Jonassen,374936,Australia Women,2015,Women's World T20,-0.318,-0.002,-14.32,-0.265,14.002,0.109,43,54,3,18,0,51,31,3,1,116,129,10,55,5.395,116,0.796,14.333,183,0.078,0.056,0,0.426,0.333,0.608,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320133.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320133.png,https://www.espncricinfo.com/db/PICTURES/CMS/150200/150218.1.jpg
Jhulan Goswami,53932,India Women,2015,Women's World T20,4.471,0.039,-9.503,-0.226,13.974,0.189,44,42,2,7,1,40,34,3,1,56,74,6,39,4.541,56,1.048,14.667,116,0.081,0.048,0.024,0.527,0.167,0.85,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320623.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320623.png,https://www.espncricinfo.com/db/PICTURES/CMS/304500/304541.png
Katey Martin,54537,New Zealand Women,2015,Women's World T20,1.961,0.098,1.961,0.098,0,0,19,20,2,5,0,18,11,NA,NA,NA,0,NA,NA,NA,NA,0.95,NA,20,NA,0.1,0,NA,0.25,0.611,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320541.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320541.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305778.png
Katherine Sciver-Brunt,53906,England Women,2015,Women's World T20,-3.463,-0.024,-6.774,-0.174,3.311,0.031,38,39,4,17,1,35,20,3,4,112,106,15,53,6.34,28,0.974,12.667,145,0.142,0.103,0.026,0.5,0.436,0.571,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320405.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320405.png,https://www.espncricinfo.com/db/PICTURES/CMS/304900/304992.png
Katie Perkins,274958,New Zealand Women,2015,Women's World T20,-3.338,-1.113,-3.338,-1.113,0,0,2,3,0,1,0,3,2,1,NA,NA,0,NA,NA,NA,NA,0.667,2,3,NA,0,0,NA,0.333,0.667,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320542.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320542.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305779.png
Khadija Tul Kubra,535871,Bangladesh Women,2015,Women's World T20,4.903,0.089,0,0,4.903,0.089,NA,0,NA,NA,NA,NA,NA,NA,1,51,55,3,18,5.564,51,NA,NA,55,0.055,NA,NA,0.327,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320483.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320483.png,https://www.espncricinfo.com/db/PICTURES/CMS/305300/305368.png
Kim Garth,418423,Ireland Women,2015,Women's World T20,-65.453,-0.392,-39.769,-0.491,-25.683,-0.299,51,81,0,38,0,81,51,2,5,121,86,16,31,8.442,24.2,0.63,25.5,167,0.186,0,0,0.36,0.469,0.63,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/373900/373914.png,https://www.espncricinfo.com/db/PICTURES/CMS/373900/373914.png,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366334.4.jpg
Kristen Beams,275563,Australia Women,2015,Women's World T20,34.142,0.231,2.246,1.123,31.896,0.218,4,2,0,0,0,2,4,NA,7,133,146,8,55,5.466,19,2,NA,148,0.055,0,0,0.377,0,2,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321691.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321691.png,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239143.jpg
Kyshona Knight,472977,West Indies Women,2015,Women's World T20,-6.931,-1.733,-6.931,-1.733,0,0,0,4,0,4,0,4,0,1,NA,NA,0,NA,NA,NA,NA,0,0,4,NA,0,0,NA,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306645.png
Lata Mondal,346295,Bangladesh Women,2015,Women's World T20,-14.259,-0.356,-2.331,-0.194,-11.928,-0.426,13,12,2,6,0,10,5,2,0,39,28,6,10,8.357,Inf,1.083,6.5,40,0.214,0.167,0,0.357,0.5,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320484.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320484.png,https://www.espncricinfo.com/db/PICTURES/CMS/305300/305369.png
Laura Delany,418420,Ireland Women,2015,Women's World T20,-40.308,-0.48,-20.327,-0.376,-19.981,-0.666,41,54,3,27,0,51,29,4,1,49,30,6,5,9.8,49,0.759,10.25,84,0.2,0.056,0,0.167,0.5,0.569,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/354000/354075.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/354000/354075.1.png,https://www.espncricinfo.com/db/PICTURES/CMS/354000/354075.1.png
Laura Marsh,249934,England Women,2015,Women's World T20,25.597,0.533,0,0,25.597,0.533,NA,0,NA,NA,NA,NA,NA,NA,4,30,48,3,29,3.75,7.5,NA,NA,48,0.062,NA,NA,0.604,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320406.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320406.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305050.png
Lauren Cheatle,858811,Australia Women,2015,Women's World T20,22.572,0.461,0,0,22.572,0.461,NA,0,NA,NA,NA,NA,NA,NA,4,40,49,4,26,4.898,10,NA,NA,49,0.082,NA,NA,0.531,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239145.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239145.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239145.jpg
Lea Tahuhu,380929,New Zealand Women,2015,Women's World T20,-4.753,-0.059,0,0,-4.753,-0.059,NA,0,NA,NA,NA,NA,NA,NA,1,89,80,12,33,6.675,89,NA,NA,80,0.15,NA,NA,0.412,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320543.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320543.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305782.png
Leigh Kasperek,306524,New Zealand Women,2015,Women's World T20,39.85,0.341,-2.321,-0.387,42.171,0.38,6,6,0,1,0,6,6,1,10,91,111,7,53,4.919,9.1,1,6,117,0.063,0,0,0.477,0.167,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320544.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320544.png,https://www.espncricinfo.com/db/PICTURES/CMS/318900/318986.jpg
Lizelle Lee,483484,South Africa Women,2015,Women's World T20,-8.602,-0.151,-8.602,-0.151,0,0,58,57,6,23,2,51,30,2,NA,NA,0,NA,NA,NA,NA,1.018,29,57,NA,0.105,0.035,NA,0.404,0.588,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320642.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320642.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307317.png
Lucy O'Reilly,646693,Ireland Women,2015,Women's World T20,-24.845,-0.289,-4.245,-2.123,-20.599,-0.245,0,2,0,2,0,2,0,1,1,106,84,12,27,7.571,106,0,0,86,0.143,0,0,0.321,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321616.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321616.png,https://www.espncricinfo.com/db/PICTURES/CMS/182000/182013.jpg
