player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Danni Wyatt,254168,Brisbane Heat Women,2022,WBBL,12.111,0.065,12.111,0.065,0,0,211,187,29,79,6,158,83,12,NA,NA,0,NA,NA,NA,NA,1.128,17.583,187,NA,0.155,0.032,NA,0.422,0.525,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320399.png,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320399.png,https://www.espncricinfo.com/db/PICTURES/CMS/305100/305146.png
Darcie Brown,388845,Adelaide Strikers Women,2022,WBBL,24.724,0.068,-4.221,-0.844,28.945,0.08,3,5,0,1,0,5,3,1,17,382,361,50,166,6.349,22.471,0.6,3,366,0.139,0,0,0.46,0.2,0.6,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326529.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326529.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324714.4.jpg
Deandra Dottin,355349,Adelaide Strikers Women,2022,WBBL,34.573,0.055,4.116,0.014,30.457,0.092,334,295,49,131,12,246,114,12,17,400,332,51,120,7.229,23.529,1.132,27.833,627,0.154,0.166,0.041,0.361,0.444,0.463,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306622.png
Ella Hayward,1236786,Melbourne Renegades Women,2022,WBBL,11.074,0.052,-23.843,-1.135,34.917,0.182,8,21,0,12,0,21,8,4,6,191,192,19,76,5.969,31.833,0.381,2,213,0.099,0,0,0.396,0.571,0.381,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364903.png,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364903.png,https://www.espncricinfo.com/db/PICTURES/CMS/345900/345930.4.jpg
Ellie Falconer,1128749,Melbourne Renegades Women,2022,WBBL,2.628,0.11,2.628,0.11,0,0,45,24,7,9,3,17,11,5,NA,NA,0,NA,NA,NA,NA,1.875,9,24,NA,0.292,0.125,NA,0.375,0.647,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Ellie Johnston,1249772,Brisbane Heat Women,2022,WBBL,2.902,0.052,2.902,0.052,0,0,66,56,8,22,4,48,26,4,NA,NA,0,NA,NA,NA,NA,1.179,16.5,56,NA,0.143,0.071,NA,0.393,0.542,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364929.png,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364929.png,https://www.espncricinfo.com/db/PICTURES/CMS/346900/346956.4.jpg
Ellyse Perry,275487,Sydney Sixers Women,2022,WBBL,-25.017,-0.046,7.543,0.021,-32.56,-0.179,408,356,55,120,5,301,178,10,6,254,182,34,68,8.374,42.333,1.146,40.8,538,0.187,0.154,0.014,0.374,0.337,0.591,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320130.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320130.png,https://www.espncricinfo.com/db/PICTURES/CMS/282400/282462.1.jpg
Elyse Villani,275442,Hobart Hurricanes Women,2022,WBBL,-105.906,-0.467,-105.906,-0.467,0,0,230,227,26,88,0,201,126,12,NA,NA,0,NA,NA,NA,NA,1.013,19.167,227,NA,0.115,0,NA,0.388,0.627,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320131.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320131.png,https://www.espncricinfo.com/db/PICTURES/CMS/282400/282463.1.jpg
Emma Manix-Geeves,1148577,Hobart Hurricanes Women,2022,WBBL,-7.02,-0.319,-7.02,-0.319,0,0,20,22,2,9,0,20,12,NA,NA,NA,0,NA,NA,NA,NA,0.909,NA,22,NA,0.091,0,NA,0.409,0.6,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Erica Kershaw,382234,Melbourne Renegades Women,2022,WBBL,-16.061,-0.191,-16.061,-0.191,0,0,96,84,14,39,4,70,32,6,NA,NA,0,NA,NA,NA,NA,1.143,16,84,NA,0.167,0.048,NA,0.464,0.457,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Erin Burns,275447,Sydney Sixers Women,2022,WBBL,29.743,0.143,28.452,0.138,1.29,0.645,295,206,43,64,7,163,109,9,1,4,2,1,1,12,4,1.432,32.778,208,0.5,0.209,0.034,0.5,0.311,0.669,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305807.jpg
Eve Jones,858807,Melbourne Renegades Women,2022,WBBL,-22.9,-0.694,-22.9,-0.694,0,0,24,33,4,19,0,29,8,4,NA,NA,0,NA,NA,NA,NA,0.727,6,33,NA,0.121,0,NA,0.576,0.276,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326535.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326535.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324739.4.jpg
Georgia Prestwidge,792417,Melbourne Renegades Women,2022,WBBL,-48.129,-0.202,-43.619,-1.064,-4.51,-0.023,29,41,2,22,0,39,21,7,7,248,197,28,63,7.553,35.429,0.707,4.143,238,0.142,0.049,0,0.32,0.537,0.538,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364931.png,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364931.png,https://www.espncricinfo.com/db/PICTURES/CMS/346900/346957.4.jpg
Georgia Redmayne,381197,Brisbane Heat Women,2022,WBBL,1.873,0.005,1.873,0.005,0,0,354,342,41,113,0,301,190,10,NA,NA,0,NA,NA,NA,NA,1.035,35.4,342,NA,0.12,0,NA,0.33,0.631,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326484.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326484.png,https://www.espncricinfo.com/db/PICTURES/CMS/325000/325007.4.jpg
Georgia Voll,1215360,Brisbane Heat Women,2022,WBBL,-68.193,-0.266,-63.726,-0.26,-4.467,-0.406,256,245,28,82,0,217,144,12,1,21,11,3,3,11.455,21,1.045,21.333,256,0.273,0.114,0,0.273,0.335,0.664,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364912.png,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364912.png,https://www.espncricinfo.com/db/PICTURES/CMS/346900/346949.4.jpg
Grace Harris,381268,Brisbane Heat Women,2022,WBBL,-54.734,-0.207,-54.734,-0.207,0,0,284,264,35,97,3,229,138,13,NA,NA,0,NA,NA,NA,NA,1.076,21.846,264,NA,0.133,0.011,NA,0.367,0.603,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/351500/351556.png,https://www.espncricinfo.com/db/PICTURES/CMS/351500/351556.png,https://www.espncricinfo.com/db/PICTURES/CMS/346900/346946.4.jpg
Hannah Darlington,1128781,Sydney Thunder Women,2022,WBBL,-31.214,-0.194,-9.605,-0.31,-21.609,-0.166,42,31,4,7,2,27,22,5,7,187,130,27,41,8.631,26.714,1.355,8.4,161,0.208,0.129,0.065,0.315,0.226,0.815,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/329700/329766.png,https://www.espncricinfo.com/db/PICTURES/CMS/329700/329766.png,https://www.espncricinfo.com/db/PICTURES/CMS/329700/329767.4.jpg
Hayley Jensen,439029,Hobart Hurricanes Women,2022,WBBL,-15.427,-0.059,-31.023,-0.886,15.596,0.069,22,35,0,12,0,35,22,5,7,272,225,40,95,7.253,38.857,0.629,4.4,260,0.178,0,0,0.422,0.343,0.629,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305772.png
Hayley Matthews,474308,Melbourne Renegades Women,2022,WBBL,58.317,0.13,16.902,0.087,41.415,0.163,213,194,33,87,1,161,79,12,11,292,254,32,88,6.898,26.545,1.098,17.75,448,0.126,0.17,0.005,0.346,0.448,0.491,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg
Heather Graham,546629,Hobart Hurricanes Women,2022,WBBL,-23.479,-0.054,-13.555,-0.063,-9.924,-0.045,258,216,29,70,8,187,126,9,11,297,222,32,64,8.027,27,1.194,28.667,438,0.144,0.134,0.037,0.288,0.324,0.674,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326478.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326478.png,https://www.espncricinfo.com/db/PICTURES/CMS/324900/324997.4.jpg
Holly Ferling,381266,Perth Scorchers Women,2022,WBBL,8.736,0.143,2.939,0.735,5.797,0.102,8,4,1,1,1,3,2,NA,1,62,57,7,21,6.526,62,2,NA,61,0.123,0.25,0.25,0.368,0.25,0.667,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321704.png,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321704.png,https://www.espncricinfo.com/db/PICTURES/CMS/153800/153871.1.jpg
Jemimah Rodrigues,883405,Melbourne Stars Women,2022,WBBL,-24.769,-0.459,-24.769,-0.459,0,0,44,54,5,24,0,49,24,5,NA,NA,0,NA,NA,NA,NA,0.815,8.8,54,NA,0.093,0,NA,0.444,0.49,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321800/321866.png,https://www.espncricinfo.com/db/PICTURES/CMS/321800/321866.png,https://www.espncricinfo.com/db/PICTURES/CMS/300600/300608.1.jpg
Jemma Barsby,381263,Adelaide Strikers Women,2022,WBBL,107.797,0.338,-16.46,-1.829,124.257,0.401,4,9,0,7,0,9,4,4,19,297,310,23,112,5.748,15.632,0.444,1,319,0.074,0,0,0.361,0.778,0.444,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364907.png,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364907.png,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364909.7.jpg
Jess Jonassen,374936,Brisbane Heat Women,2022,WBBL,115.678,0.262,23.903,0.221,91.775,0.276,137,108,16,24,0,92,73,4,28,381,333,33,107,6.865,13.607,1.269,34.25,441,0.099,0.148,0,0.321,0.222,0.793,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320133.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320133.png,https://www.espncricinfo.com/db/PICTURES/CMS/150200/150218.1.jpg
Jess Kerr,1068933,Brisbane Heat Women,2022,WBBL,29.944,0.179,0,0,29.944,0.179,NA,0,NA,NA,NA,NA,NA,NA,7,170,167,19,67,6.108,24.286,NA,NA,167,0.114,NA,NA,0.401,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336280.png,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336280.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305774.4.jpg
Josephine Dooley,1126066,Melbourne Renegades Women,2022,WBBL,-43.629,-0.237,-43.629,-0.237,0,0,185,184,23,69,1,161,91,10,NA,NA,0,NA,NA,NA,NA,1.005,18.5,184,NA,0.125,0.005,NA,0.375,0.565,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Kate Peterson,1203798,Sydney Sixers Women,2022,WBBL,28.859,0.198,-7.223,-0.556,36.082,0.271,10,13,0,4,0,13,10,2,12,156,133,18,47,7.038,13,0.769,5,146,0.135,0,0,0.353,0.308,0.769,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Katie Mack,678831,Adelaide Strikers Women,2022,WBBL,-9.9,-0.032,-9.9,-0.032,0,0,315,305,41,118,0,264,151,14,NA,NA,0,NA,NA,NA,NA,1.033,22.5,305,NA,0.134,0,NA,0.387,0.572,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364906.png,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364906.png,https://www.espncricinfo.com/db/PICTURES/CMS/364900/364908.4.jpg
Kim Garth,418423,Melbourne Stars Women,2022,WBBL,-97.555,-0.242,-66.924,-0.475,-30.631,-0.117,115,141,8,53,0,133,83,11,12,278,262,29,101,6.366,23.167,0.816,10.455,403,0.111,0.057,0,0.385,0.376,0.624,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/373900/373914.png,https://www.espncricinfo.com/db/PICTURES/CMS/373900/373914.png,https://www.espncricinfo.com/db/PICTURES/CMS/366300/366334.4.jpg
Laura Harris,951163,Brisbane Heat Women,2022,WBBL,115.773,0.884,115.773,0.884,0,0,263,131,50,38,11,81,41,11,NA,NA,0,NA,NA,NA,NA,2.008,23.909,131,NA,0.382,0.084,NA,0.29,0.506,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326544.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324790.4.jpg
Laura Wolvaardt,922481,Adelaide Strikers Women,2022,WBBL,-55.991,-0.156,-55.991,-0.156,0,0,375,359,45,129,1,314,193,14,NA,NA,0,NA,NA,NA,NA,1.045,26.786,359,NA,0.125,0.003,NA,0.359,0.615,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320641.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320641.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307313.jpg
Lauren Cheatle,858811,Sydney Sixers Women,2022,WBBL,-32.97,-0.104,-0.121,-0.121,-32.848,-0.104,1,1,0,0,0,1,1,NA,18,382,317,49,128,7.23,21.222,1,NA,318,0.155,0,0,0.404,0,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239145.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239145.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239145.jpg
Lauren Smith,788623,Sydney Thunder Women,2022,WBBL,15.987,0.071,-27.335,-0.683,43.322,0.235,29,40,3,18,0,37,17,6,11,195,184,21,69,6.359,17.727,0.725,4.833,224,0.114,0.075,0,0.375,0.45,0.459,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
